ID_DISTRITO_LOCAL,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,PNA,MORENA,PH,PES,PPG,PRI_PVEM,PRD_PT,PRI_PVEM_NA,PRI_NA,PVEM_NA,CAN_IND,NUM_VOTOS_CAN_NREG,VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION,,
20,CUETZALA DEL PROGRESO,1061,B,,22,,68,,15,7,1,,,,,,,,,29,0,3,145,191,75.92%,,
20,CUETZALA DEL PROGRESO,1062,B,,87,,43,,22,6,1,,,,,,,,,0,0,15,174,341,51.03%,,
20,CUETZALA DEL PROGRESO,1063,B,,98,,21,,20,4,10,,,,,,,,,24,0,2,179,358,50.00%,,
20,CUETZALA DEL PROGRESO,1064,B,,54,,9,,5,1,2,,,,,,,,,5,0,0,76,115,66.09%,,
20,CUETZALA DEL PROGRESO,1065,B,,40,,56,,4,0,2,,,,,,,,,13,0,1,116,206,56.31%,,
18,CUTZAMALA DE PINZON,1067,B,1,95,149,0,0,1,,2,,,,0,,,,,,0,3,251,394,63.71%,,
18,CUTZAMALA DE PINZON,1067,C1,2,86,164,1,1,0,,7,,,,0,,,,,,0,6,267,394,67.77%,,
18,CUTZAMALA DE PINZON,1068,B,1,176,127,1,2,2,,15,,,,0,,,,,,0,8,332,488,68.03%,,
18,CUTZAMALA DE PINZON,1068,C1,0,146,130,1,3,1,,9,,,,0,,,,,,0,6,296,487,60.78%,,
18,CUTZAMALA DE PINZON,1068,S1,0,6,7,2,0,0,,3,,,,0,,,,,,0,1,19,0,#DIV/0!,,
18,CUTZAMALA DE PINZON,1069,B,0,109,130,0,0,0,,9,,,,0,,,,,,0,5,253,417,60.67%,,
18,CUTZAMALA DE PINZON,1069,C1,0,117,140,0,0,0,,14,,,,0,,,,,,0,5,276,416,66.35%,,
18,CUTZAMALA DE PINZON,1070,B,3,210,142,1,2,1,,9,,,,0,,,,,,0,21,389,597,65.16%,,
18,CUTZAMALA DE PINZON,1070,C1,0,177,161,3,0,2,,5,,,,0,,,,,,0,11,359,596,60.23%,,
18,CUTZAMALA DE PINZON,1071,B,0,95,121,0,0,0,,6,,,,0,,,,,,0,6,228,369,61.79%,,
18,CUTZAMALA DE PINZON,1072,B,0,173,64,0,0,0,,3,,,,0,,,,,,0,1,241,417,57.79%,,
18,CUTZAMALA DE PINZON,1074,B,0,61,24,0,1,0,,0,,,,1,,,,,,0,3,90,121,74.38%,,
18,CUTZAMALA DE PINZON,1075,B,2,55,23,0,1,0,,4,,,,0,,,,,,0,1,86,133,64.66%,,
18,CUTZAMALA DE PINZON,1076,B,0,80,43,0,0,0,,2,,,,0,,,,,,0,0,125,177,70.62%,,
18,CUTZAMALA DE PINZON,1077,B,0,41,74,0,0,0,,1,,,,0,,,,,,0,1,117,207,56.52%,,
18,CUTZAMALA DE PINZON,1079,B,0,68,21,1,0,0,,0,,,,0,,,,,,0,4,94,163,57.67%,,
18,CUTZAMALA DE PINZON,1080,B,0,64,46,0,1,0,,0,,,,0,,,,,,0,1,112,178,62.92%,,
18,CUTZAMALA DE PINZON,1081,B,1,171,161,1,1,0,,2,,,,1,,,,,,0,0,338,528,64.02%,,
18,CUTZAMALA DE PINZON,1081,C1,1,157,172,1,4,0,,5,,,,1,,,,,,0,5,346,527,65.65%,,
18,CUTZAMALA DE PINZON,1082,B,0,91,53,0,1,0,,0,,,,0,,,,,,0,2,147,259,56.76%,,
18,CUTZAMALA DE PINZON,1083,B,0,88,94,0,0,0,,3,,,,0,,,,,,0,3,188,266,70.68%,,
18,CUTZAMALA DE PINZON,1084,B,2,111,175,0,2,0,,9,,,,0,,,,,,0,4,303,489,61.96%,,
18,CUTZAMALA DE PINZON,1084,C1,0,87,144,0,1,0,,4,,,,0,,,,,,0,2,238,401,59.35%,,
18,CUTZAMALA DE PINZON,1086,B,0,186,168,0,0,0,,0,,,,0,,,,,,0,5,359,685,52.41%,,
18,CUTZAMALA DE PINZON,1087,B,1,204,173,0,0,0,,2,,,,1,,,,,,0,8,389,666,58.41%,,
18,CUTZAMALA DE PINZON,1088,B,0,83,95,0,0,0,,0,,,,0,,,,,,0,2,180,240,75.00%,,
18,CUTZAMALA DE PINZON,1089,B,1,52,51,0,0,0,,1,,,,1,,,,,,0,3,109,170,64.12%,,
18,CUTZAMALA DE PINZON,1090,B,0,91,7,0,0,0,,0,,,,0,,,,,,0,0,98,142,69.01%,,
18,CUTZAMALA DE PINZON,1091,B,3,37,25,3,0,1,,28,,,,1,,,,,,0,1,99,149,66.44%,,
18,CUTZAMALA DE PINZON,1092,B,0,114,113,1,0,0,,13,,,,1,,,,,,0,1,243,401,60.60%,,
18,CUTZAMALA DE PINZON,1093,B,0,41,48,0,0,0,,1,,,,0,,,,,,0,1,91,156,58.33%,,
18,CUTZAMALA DE PINZON,1094,B,1,162,152,2,0,0,,0,,,,0,,,,,,0,4,321,530,60.57%,,
18,CUTZAMALA DE PINZON,1095,B,4,82,79,1,0,0,,16,,,,0,,,,,,0,0,182,328,55.49%,,
18,CUTZAMALA DE PINZON,1096,B,0,48,61,0,1,0,,4,,,,1,,,,,,0,1,116,176,65.91%,,
18,CUTZAMALA DE PINZON,1097,B,0,91,20,1,2,1,,0,,,,0,,,,,,0,4,119,194,61.34%,,
18,CUTZAMALA DE PINZON,1098,B,2,161,224,1,2,0,,5,,,,2,,,,,,0,3,400,723,55.33%,,
18,CUTZAMALA DE PINZON,1099,B,0,59,72,0,0,0,,1,,,,2,,,,,,0,0,134,278,48.20%,,
18,CUTZAMALA DE PINZON,1100,B,1,114,130,1,1,0,,3,,,,0,,,,,,0,4,254,437,58.12%,,
18,CUTZAMALA DE PINZON,1101,B,0,88,163,0,0,0,,4,,,,0,,,,,,0,1,256,365,70.14%,,
18,CUTZAMALA DE PINZON,1102,B,1,107,106,0,0,0,,7,,,,0,,,,,,0,3,224,399,56.14%,,
18,CUTZAMALA DE PINZON,1103,B,0,97,171,1,0,2,,2,,,,0,,,,,,0,4,277,465,59.57%,,
18,CUTZAMALA DE PINZON,1104,B,2,96,218,0,0,0,,1,,,,1,,,,,,0,5,323,499,64.73%,,
18,CUTZAMALA DE PINZON,1104,C1,0,92,200,1,1,0,,0,,,,0,,,,,,0,3,297,498,59.64%,,
18,CUTZAMALA DE PINZON,1105,B,0,40,39,0,0,0,,1,,,,1,,,,,,0,0,81,203,39.90%,,
18,CUTZAMALA DE PINZON,1106,B,1,152,85,0,0,0,,1,,,,0,,,,,,0,12,251,382,65.71%,,
18,CUTZAMALA DE PINZON,1107,B,0,107,28,1,0,0,,12,,,,0,,,,,,0,1,149,281,53.02%,,
18,CUTZAMALA DE PINZON,1108,B,0,69,78,1,2,0,,1,,,,0,,,,,,0,3,154,236,65.25%,,
18,CUTZAMALA DE PINZON,1109,B,1,166,198,0,0,0,,7,,,,3,,,,,,0,10,385,655,58.78%,,
18,CUTZAMALA DE PINZON,1110,B,0,89,35,0,0,1,,6,,,,0,,,,,,0,0,131,228,57.46%,,
18,CUTZAMALA DE PINZON,1111,B,1,97,121,0,1,0,,0,,,,1,,,,,,0,4,225,393,57.25%,,
18,CUTZAMALA DE PINZON,1111,C1,0,100,129,0,1,0,,2,,,,0,,,,,,0,6,238,393,60.56%,,
19,EDUARDO NERI,1309,B,0,98,162,21,3,15,2,6,1,1,15,2,12,,,,,1,19,358,551,64.97%,,
19,EDUARDO NERI,1309,C1,1,83,173,31,3,16,0,4,0,0,24,1,3,,,,,0,21,360,551,65.34%,,
19,EDUARDO NERI,1310,B,0,114,168,12,3,36,2,3,0,4,6,1,13,,,,,0,6,368,549,67.03%,,
19,EDUARDO NERI,1310,C1,0,133,149,6,1,50,6,0,2,1,6,0,11,,,,,0,13,378,549,68.85%,,
19,EDUARDO NERI,1311,B,0,154,164,12,1,59,14,5,2,1,13,2,10,,,,,0,13,450,633,71.09%,,
19,EDUARDO NERI,1311,C1,1,160,156,10,1,70,5,4,4,1,8,3,5,,,,,0,15,443,632,70.09%,,
19,EDUARDO NERI,1312,B,2,200,164,0,0,45,3,5,0,1,5,0,0,,,,,0,10,435,609,71.43%,,
19,EDUARDO NERI,1312,C1,3,193,173,5,3,21,6,3,1,1,12,1,7,,,,,0,11,440,609,72.25%,,
19,EDUARDO NERI,1313,B,3,119,213,11,2,46,7,1,2,0,6,0,0,,,,,0,2,412,547,75.32%,,
19,EDUARDO NERI,1313,C1,4,110,191,7,0,71,2,4,3,0,3,0,0,,,,,0,13,408,547,74.59%,,
19,EDUARDO NERI,1314,B,2,167,229,10,3,47,4,3,2,1,22,0,4,,,,,0,13,507,716,70.81%,,
19,EDUARDO NERI,1314,C1,1,138,236,8,2,33,3,2,3,0,17,2,6,,,,,0,11,462,716,64.53%,,
19,EDUARDO NERI,1314,C2,1,142,252,18,2,31,2,0,2,0,9,3,10,,,,,0,18,490,715,68.53%,,
19,EDUARDO NERI,1315,B,0,148,169,9,0,43,5,1,1,0,1,0,9,,,,,0,4,390,546,71.43%,,
19,EDUARDO NERI,1315,C1,1,189,150,15,1,26,1,2,2,0,4,2,3,,,,,1,12,409,546,74.91%,,
19,EDUARDO NERI,1315,C2,1,134,147,7,3,46,1,1,2,0,2,2,1,,,,,0,15,362,545,66.42%,,
19,EDUARDO NERI,1316,B,1,164,236,5,1,58,1,7,3,2,4,1,10,,,,,0,20,513,702,73.08%,,
19,EDUARDO NERI,1316,C1,3,171,200,8,1,55,2,8,0,1,8,4,1,,,,,0,14,476,701,67.90%,,
19,EDUARDO NERI,1316,S1,0,19,15,1,0,4,0,0,2,0,0,0,0,,,,,0,3,44,0,#DIV/0!,,
19,EDUARDO NERI,1317,B,1,181,194,23,1,15,4,9,2,0,2,3,11,,,,,0,12,458,671,68.26%,,
19,EDUARDO NERI,1317,C1,1,133,228,21,0,16,1,6,2,0,2,1,11,,,,,0,18,440,671,65.57%,,
19,EDUARDO NERI,1317,C2,0,135,191,31,2,30,2,9,0,2,2,0,9,,,,,0,11,424,670,63.28%,,
19,EDUARDO NERI,1318,B,1,138,188,18,1,33,2,8,2,0,20,4,8,,,,,0,27,450,740,60.81%,,
19,EDUARDO NERI,1318,C1,2,160,235,20,1,25,1,5,3,7,22,0,0,,,,,0,20,501,740,67.70%,,
19,EDUARDO NERI,1318,C2,0,0,0,0,0,29,3,8,2,1,27,181,203,,,,,1,17,472,740,63.78%,,
19,EDUARDO NERI,1319,B,0,126,208,9,2,31,2,3,4,1,35,0,7,,,,,0,22,450,694,64.84%,,
19,EDUARDO NERI,1319,C1,5,138,187,10,4,3,0,2,2,1,33,1,7,,,,,0,21,414,693,59.74%,,
19,EDUARDO NERI,1319,C2,1,129,216,18,3,21,1,3,1,0,35,1,7,,,,,0,12,448,693,64.65%,,
19,EDUARDO NERI,1320,B,6,152,134,2,0,39,0,0,13,2,0,0,1,,,,,0,13,362,638,56.74%,,
19,EDUARDO NERI,1322,B,2,142,83,9,5,5,2,4,0,0,0,1,2,,,,,0,10,265,688,38.52%,,
19,EDUARDO NERI,1323,B,4,89,85,6,2,10,4,3,7,1,6,0,0,,,,,0,7,224,543,41.25%,,
19,EDUARDO NERI,1323,C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,543,0.00%,,
19,EDUARDO NERI,1323,C2,2,82,65,6,3,25,6,8,3,0,0,0,0,,,,,0,4,204,543,37.57%,,
19,EDUARDO NERI,1324,B,4,106,59,3,1,10,1,2,2,0,3,2,3,,,,,0,0,196,539,36.36%,,
19,EDUARDO NERI,1324,C1,2,108,81,0,5,6,5,3,0,0,1,0,6,,,,,0,9,226,539,41.93%,,
19,EDUARDO NERI,1324,S1,0,15,7,0,0,0,2,1,0,0,0,0,0,,,,,0,1,26,0,#DIV/0!,,
19,EDUARDO NERI,1325,B,0,66,2,0,0,5,1,0,2,0,1,0,0,,,,,0,0,77,144,53.47%,,
19,EDUARDO NERI,1325,E1,0,80,56,0,2,2,0,0,0,0,0,0,2,,,,,0,5,147,236,62.29%,,
19,EDUARDO NERI,1326,B,0,213,163,3,0,0,0,0,1,0,2,0,0,,,,,0,7,389,610,63.77%,,
19,EDUARDO NERI,1326,E1,0,118,33,0,1,2,0,0,0,0,0,1,1,,,,,0,0,156,234,66.67%,,
19,EDUARDO NERI,1327,B,0,10,50,27,0,4,1,0,4,0,0,0,7,,,,,0,2,105,139,75.54%,,
19,EDUARDO NERI,1328,B,0,132,9,0,1,3,1,2,0,1,2,0,0,,,,,0,4,155,394,39.34%,,
19,EDUARDO NERI,1328,C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,394,0.00%,,
19,EDUARDO NERI,1329,B,2,116,117,7,2,27,0,4,89,0,7,2,0,,,,,0,14,387,725,53.38%,,
19,EDUARDO NERI,1329,C1,1,145,103,0,1,30,1,0,85,1,7,0,2,,,,,0,20,396,725,54.62%,,
19,EDUARDO NERI,1330,B,1,112,88,0,0,12,2,1,109,3,5,0,0,,,,,0,20,353,611,57.77%,,
19,EDUARDO NERI,1330,C1,0,130,68,4,1,11,3,0,105,0,6,0,0,,,,,0,24,352,611,57.61%,,
19,EDUARDO NERI,1331,B,6,134,115,15,4,10,2,1,13,8,25,2,13,,,,,0,27,375,494,75.91%,,
19,EDUARDO NERI,1331,C1,3,134,132,11,1,7,2,1,11,5,11,0,12,,,,,0,26,356,494,72.06%,,
19,EDUARDO NERI,1332,B,3,118,97,7,5,15,2,1,2,1,12,1,3,,,,,0,8,275,410,67.07%,,
19,EDUARDO NERI,1332,C1,1,128,64,5,1,16,0,0,4,4,13,129,5,,,,,0,23,393,410,95.85%,,
19,EDUARDO NERI,1333,B,2,48,117,0,0,0,0,0,2,1,0,2,6,,,,,0,2,180,234,76.92%,,
19,EDUARDO NERI,1334,B,0,126,99,6,4,71,2,0,10,0,4,1,1,,,,,0,8,332,525,63.24%,,
19,EDUARDO NERI,1334,C1,0,118,86,6,0,73,1,1,8,0,2,3,3,,,,,0,21,322,525,61.33%,,
19,EDUARDO NERI,1334,C2,0,117,100,9,0,67,1,2,18,2,3,,1,,,,,,13,333,524,63.55%,,
19,EDUARDO NERI,1335,B,5,170,109,7,3,60,3,2,8,0,2,1,2,,,,,0,23,395,680,58.09%,,
19,EDUARDO NERI,1335,C1,1,176,130,4,5,59,2,1,5,0,3,0,0,,,,,0,59,445,679,65.54%,,
19,EDUARDO NERI,1336,B,0,51,119,2,0,2,0,0,1,0,0,2,3,,,,,0,3,183,259,70.66%,,
19,EDUARDO NERI,1336,E1,1,80,107,2,1,14,0,1,1,0,0,0,6,,,,,0,9,222,318,69.81%,,
19,EDUARDO NERI,1337,B,4,104,144,5,1,16,0,3,12,2,54,0,4,,,,,0,18,367,556,66.01%,,
19,EDUARDO NERI,1338,B,1,29,51,2,0,4,0,0,0,0,2,0,1,,,,,0,7,97,191,50.79%,,
14,FLORENCIO VILLARREAL,1339,B,1,105,225,2,26,0,72,9,6,,11,0,,,,,,11,0,468,680,68.82%,,
14,FLORENCIO VILLARREAL,1339,C1,0,96,175,1,25,2,82,12,2,,0,16,,,,,,0,19,430,680,63.24%,,
14,FLORENCIO VILLARREAL,1339,C2,1,86,234,1,22,3,58,12,10,,0,10,,,,,,0,16,453,679,66.72%,,
14,FLORENCIO VILLARREAL,1339,C3,0,123,226,3,0,0,84,10,2,,0,0,,,,,,0,17,465,679,68.48%,,
14,FLORENCIO VILLARREAL,1340,B,1,83,177,4,21,1,48,15,2,,1,9,,,,,,1,7,370,532,69.55%,,
14,FLORENCIO VILLARREAL,1340,S1,0,4,6,0,2,2,7,1,0,,0,0,,,,,,0,0,22,0,#DIV/0!,,
14,FLORENCIO VILLARREAL,1341,B,1,84,152,0,20,4,34,11,1,,0,9,,,,,,0,14,330,520,63.46%,,
14,FLORENCIO VILLARREAL,1341,C1,0,94,143,0,19,3,47,12,3,,1,7,,,,,,0,8,337,520,64.81%,,
14,FLORENCIO VILLARREAL,1341,C2,4,91,146,1,5,2,51,10,2,,0,10,,,,,,0,10,332,520,63.85%,,
14,FLORENCIO VILLARREAL,1342,B,3,156,230,0,17,3,70,13,6,,0,0,,,,,,0,13,511,750,68.13%,,
14,FLORENCIO VILLARREAL,1342,C1,3,188,231,5,0,0,67,7,13,,0,0,,,,,,0,28,542,750,72.27%,,
14,FLORENCIO VILLARREAL,1342,C2,0,136,249,0,16,0,73,10,9,,0,7,,,,,,0,10,510,750,68.00%,,
14,FLORENCIO VILLARREAL,1344,B,0,126,190,1,27,47,1,36,5,,0,7,,,,,,0,14,454,670,67.76%,,
14,FLORENCIO VILLARREAL,1344,C1,0,133,206,21,0,2,42,29,5,,0,10,,,,,,0,13,461,669,68.91%,,
14,FLORENCIO VILLARREAL,1345,B,0,75,69,3,59,0,77,3,2,,0,7,,,,,,0,19,314,445,70.56%,,
14,FLORENCIO VILLARREAL,1346,B,3,34,89,0,9,0,157,2,4,,0,1,,,,,,0,21,320,419,76.37%,,
14,FLORENCIO VILLARREAL,1347,B,0,36,106,0,68,3,25,22,2,,0,4,,,,,,0,12,278,388,71.65%,,
14,FLORENCIO VILLARREAL,1347,C1,0,43,91,2,81,5,12,18,2,,1,5,,,,,,0,11,271,388,69.85%,,
14,FLORENCIO VILLARREAL,1348,B,0,58,80,0,10,0,20,7,0,,0,8,,,,,,0,6,189,292,64.73%,,
14,FLORENCIO VILLARREAL,1349,B,2,64,197,0,54,0,11,6,6,,0,10,,,,,,0,7,357,458,77.95%,,
14,FLORENCIO VILLARREAL,1350,B,0,71,117,0,19,0,4,2,0,,0,16,,,,,,0,4,233,301,77.41%,,
14,FLORENCIO VILLARREAL,1351,B,0,30,65,1,15,2,12,11,7,,0,8,,,,,,0,4,155,189,82.01%,,
14,FLORENCIO VILLARREAL,1352,B,0,152,165,0,14,21,23,7,3,,0,8,,,,,,0,10,403,606,66.50%,,
14,FLORENCIO VILLARREAL,1353,B,1,166,182,1,16,1,27,1,7,,0,13,,,,,,0,13,428,662,64.65%,,
14,FLORENCIO VILLARREAL,1354,B,0,42,93,1,9,1,18,2,5,,0,0,,,,,,0,4,175,232,75.43%,,
14,FLORENCIO VILLARREAL,1355,B,0,164,286,0,10,0,8,3,0,,0,6,,,,,,0,12,489,697,70.16%,,
14,FLORENCIO VILLARREAL,1356,B,1,145,217,1,36,2,83,2,1,,0,22,,,,,,0,26,536,738,72.63%,,
14,FLORENCIO VILLARREAL,1357,B,0,97,181,0,19,4,24,3,3,,0,16,,,,,,0,18,365,548,66.61%,,
20,GENERAL CANUTO A. NERI,1358,B,1,57,154,2,2,166,6,1,,,,0,,,,,,0,5,394,558,70.61%,,
20,GENERAL CANUTO A. NERI,1358,C1,2,49,142,0,1,144,14,0,,,,1,,,,,,0,5,358,494,72.47%,,
20,GENERAL CANUTO A. NERI,1359,B,0,33,108,3,0,261,9,4,,,,0,,,,,,0,7,425,563,75.49%,,
20,GENERAL CANUTO A. NERI,1361,B,0,4,198,1,1,261,2,0,,,,0,,,,,,0,14,481,658,73.10%,,
20,GENERAL CANUTO A. NERI,1362,B,0,6,73,0,0,265,4,0,,,,0,,,,,,0,9,357,530,67.36%,,
20,GENERAL CANUTO A. NERI,1364,B,1,6,42,0,0,81,0,0,,,,0,,,,,,0,3,133,177,75.14%,,
20,GENERAL CANUTO A. NERI,1367,B,0,3,98,0,2,36,0,0,,,,0,,,,,,0,5,144,175,82.29%,,
20,GENERAL CANUTO A. NERI,1369,B,0,1,30,1,0,56,0,0,,,,0,,,,,,0,3,91,132,68.94%,,
20,GENERAL CANUTO A. NERI,1370,B,1,14,75,1,1,151,2,1,,,,0,,,,,,0,3,249,350,71.14%,,
20,GENERAL CANUTO A. NERI,1372,B,1,10,71,0,2,104,0,0,,,,0,,,,,,0,3,191,231,82.68%,,
20,GENERAL CANUTO A. NERI,1374,B,0,9,65,0,0,45,0,0,,,,0,,,,,,0,4,123,169,72.78%,,
20,GENERAL CANUTO A. NERI,1375,B,0,13,51,0,0,63,0,0,,,,0,,,,,,0,3,130,200,65.00%,,
20,GENERAL CANUTO A. NERI,1376,B,0,7,55,0,0,48,0,0,,,,0,,,,,,0,4,114,144,79.17%,,
20,GENERAL CANUTO A. NERI,1377,B,0,13,50,1,1,65,0,0,,,,0,,,,,,0,1,131,183,71.58%,,
20,GENERAL CANUTO A. NERI,1379,B,0,4,49,0,0,34,0,0,,,,0,,,,,,0,0,87,126,69.05%,,
20,GENERAL CANUTO A. NERI,1380,B,0,2,17,0,0,69,0,0,,,,0,,,,,,0,3,91,106,85.85%,,
19,GENERAL HELIODORO CASTILLO,1382,B,11,238,74,1,0,3,8,52,0,0,0,0,0,,,,,0,15,402,711,56.54%,,
19,GENERAL HELIODORO CASTILLO,1382,C1,6,280,55,2,0,0,1,33,0,0,0,,0,,,,,0,16,393,710,55.35%,,
19,GENERAL HELIODORO CASTILLO,1383,B,3,270,75,9,0,4,5,47,0,0,0,0,0,,,,,0,22,435,747,58.23%,,
19,GENERAL HELIODORO CASTILLO,1383,C1,8,225,86,1,0,3,2,40,0,0,0,0,0,,,,,0,13,378,651,58.06%,,
19,GENERAL HELIODORO CASTILLO,1384,B,7,214,52,4,0,6,7,29,0,0,0,0,0,,,,,0,11,330,591,55.84%,,
19,GENERAL HELIODORO CASTILLO,1384,C1,7,189,67,2,0,2,5,47,0,0,0,0,0,,,,,0,15,334,591,56.51%,,
19,GENERAL HELIODORO CASTILLO,1384,C2,2,227,47,0,0,2,15,45,0,0,0,0,0,,,,,0,10,348,590,58.98%,,
19,GENERAL HELIODORO CASTILLO,1386,B,2,86,41,0,0,0,0,13,0,0,0,0,0,,,,,0,0,142,404,35.15%,,
19,GENERAL HELIODORO CASTILLO,1386,E1,4,175,11,0,0,1,2,27,0,0,0,0,0,,,,,0,3,223,342,65.20%,,
19,GENERAL HELIODORO CASTILLO,1387,B,0,76,1,0,0,0,1,0,0,0,0,0,0,,,,,0,1,79,138,57.25%,,
19,GENERAL HELIODORO CASTILLO,1388,B,10,216,38,3,0,7,5,28,0,0,0,0,0,,,,,0,22,329,603,54.56%,,
19,GENERAL HELIODORO CASTILLO,1389,B,0,77,3,0,0,0,1,2,0,0,0,0,0,,,,,0,0,83,180,46.11%,,
19,GENERAL HELIODORO CASTILLO,1390,B,0,86,2,0,0,0,0,4,0,0,0,0,0,,,,,0,5,97,182,53.30%,,
19,GENERAL HELIODORO CASTILLO,1393,B,,,,,,,,,,,,,,,,,,,,0,491,0.00%,,
19,GENERAL HELIODORO CASTILLO,1394,B,5,120,24,0,0,0,0,6,0,0,0,0,0,,,,,0,5,160,253,63.24%,,
19,GENERAL HELIODORO CASTILLO,1395,B,3,84,12,4,0,0,0,1,0,0,0,0,0,,,,,0,,104,165,63.03%,,
19,GENERAL HELIODORO CASTILLO,1396,B,1,85,15,1,0,0,0,0,0,0,0,0,0,,,,,0,3,105,140,75.00%,,
19,GENERAL HELIODORO CASTILLO,1397,B,0,65,11,0,0,0,1,0,0,0,0,0,0,,,,,0,4,81,150,54.00%,,
19,GENERAL HELIODORO CASTILLO,1398,B,1,295,21,2,0,3,1,3,0,0,0,0,0,,,,,0,8,334,520,64.23%,,
19,GENERAL HELIODORO CASTILLO,1401,B,0,70,53,0,0,0,0,1,0,0,0,0,0,,,,,0,0,124,143,86.71%,,
19,GENERAL HELIODORO CASTILLO,1402,B,0,338,69,0,0,0,2,2,0,0,0,0,0,,,,,0,13,424,706,60.06%,,
19,GENERAL HELIODORO CASTILLO,1403,B,1,153,3,0,0,0,0,1,0,0,0,0,0,,,,,0,1,159,230,69.13%,,
19,GENERAL HELIODORO CASTILLO,1404,B,5,206,11,0,0,0,0,20,0,0,0,0,0,,,,,0,0,242,449,53.90%,,
19,GENERAL HELIODORO CASTILLO,1405,B,4,237,6,1,0,0,0,2,0,0,0,0,0,,,,,0,12,262,387,67.70%,,
19,GENERAL HELIODORO CASTILLO,1406,B,1,233,49,3,0,1,1,2,0,0,0,0,0,,,,,0,5,295,400,73.75%,,
19,GENERAL HELIODORO CASTILLO,1407,B,2,71,14,1,0,0,2,5,0,0,0,0,0,,,,,0,5,100,158,63.29%,,
19,GENERAL HELIODORO CASTILLO,1408,B,1,165,19,2,0,0,1,0,0,0,0,0,0,,,,,0,10,198,278,71.22%,,
19,GENERAL HELIODORO CASTILLO,1409,B,2,205,25,2,0,0,0,4,0,0,0,0,0,,,,,0,5,243,330,73.64%,,
19,GENERAL HELIODORO CASTILLO,1410,B,12,206,2,2,0,0,1,14,0,0,0,0,0,,,,,0,6,243,475,51.16%,,
19,GENERAL HELIODORO CASTILLO,1411,B,3,210,15,1,0,1,4,4,0,0,0,0,0,,,,,0,6,244,408,59.80%,,
19,GENERAL HELIODORO CASTILLO,1412,B,1,61,15,0,0,3,0,3,0,0,0,0,0,,,,,0,1,84,142,59.15%,,
19,GENERAL HELIODORO CASTILLO,1413,B,4,95,16,2,0,13,3,10,0,0,0,0,0,,,,,0,12,155,233,66.52%,,
19,GENERAL HELIODORO CASTILLO,1414,B,4,162,36,0,0,3,3,27,0,0,0,0,0,,,,,0,0,235,411,57.18%,,
19,GENERAL HELIODORO CASTILLO,1415,B,1,167,12,0,0,0,1,0,0,0,0,0,0,,,,,0,9,190,298,63.76%,,
19,GENERAL HELIODORO CASTILLO,1416,B,7,131,6,1,0,0,0,7,0,0,0,0,0,,,,,0,7,159,239,66.53%,,
19,GENERAL HELIODORO CASTILLO,1417,B,6,390,26,0,0,40,0,15,0,0,0,0,0,,,,,0,21,498,698,71.35%,,
19,GENERAL HELIODORO CASTILLO,1418,B,9,290,66,6,0,23,0,12,0,0,0,0,0,,,,,0,15,421,645,65.27%,,
19,GENERAL HELIODORO CASTILLO,1419,B,11,226,45,1,0,28,0,8,0,0,0,0,0,,,,,0,9,328,519,63.20%,,
19,GENERAL HELIODORO CASTILLO,1420,B,1,200,19,0,0,1,2,2,0,0,0,0,0,,,,,0,4,229,376,60.90%,,
19,GENERAL HELIODORO CASTILLO,1421,B,0,167,133,2,0,4,2,43,0,0,0,0,0,,,,,0,21,372,595,62.52%,,
19,GENERAL HELIODORO CASTILLO,1422,B,5,192,22,1,0,3,0,1,0,0,0,0,0,,,,,0,20,244,333,73.27%,,
19,GENERAL HELIODORO CASTILLO,1423,B,9,40,50,0,0,0,0,5,0,0,0,0,0,,,,,0,4,108,228,47.37%,,
19,GENERAL HELIODORO CASTILLO,1424,B,3,70,42,1,0,0,0,3,0,0,0,0,0,,,,,1,1,121,181,66.85%,,
19,GENERAL HELIODORO CASTILLO,1425,B,11,127,12,0,0,0,2,1,0,0,0,0,0,,,,,0,0,153,198,77.27%,,
19,GENERAL HELIODORO CASTILLO,1426,B,0,70,5,0,0,1,2,6,0,0,0,0,0,,,,,0,11,95,173,54.91%,,
19,GENERAL HELIODORO CASTILLO,1426,E1,3,225,5,1,0,1,0,2,0,0,0,0,0,,,,,0,0,237,288,82.29%,,
19,GENERAL HELIODORO CASTILLO,1427,B,5,151,0,0,0,0,0,0,0,0,0,0,0,,,,,0,3,159,173,91.91%,,
19,GENERAL HELIODORO CASTILLO,1428,B,2,76,59,6,0,0,6,38,0,0,0,0,0,,,,,0,9,196,495,39.60%,,
19,GENERAL HELIODORO CASTILLO,1428,C1,4,60,52,1,0,2,11,41,0,0,0,0,0,,,,,0,11,182,494,36.84%,,
19,GENERAL HELIODORO CASTILLO,1429,B,6,328,4,0,0,0,0,2,0,0,0,0,0,,,,,0,2,342,470,72.77%,,
19,GENERAL HELIODORO CASTILLO,1429,C1,0,416,6,0,0,0,0,0,0,0,0,0,0,,,,,0,0,422,470,89.79%,,
19,GENERAL HELIODORO CASTILLO,1430,B,1,214,20,1,0,1,0,1,0,0,0,0,0,,,,,0,0,238,429,55.48%,,
