ID_DISTRITO_LOCAL,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,PNA,MORENA,PH,PES,PPG,PRI_PVEM,PRD_PT,NUM_VOTOS_CAN_NREG,VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION
20,PEDRO ASCENCIO ALQUISIRAS,1861,B,4,42,77,0,0,12,10,4,2,0,0,0,0,0,4,155,207,74.88%
20,PEDRO ASCENCIO ALQUISIRAS,1862,B,10,46,20,5,3,0,30,1,0,0,0,1,1,0,1,118,181,65.19%
20,PEDRO ASCENCIO ALQUISIRAS,1864,B,10,58,43,13,3,8,25,6,0,1,0,0,0,0,7,174,286,60.84%
20,PEDRO ASCENCIO ALQUISIRAS,1866,B,1,85,54,3,3,7,21,1,2,0,0,0,5,0,10,192,239,80.33%
20,PEDRO ASCENCIO ALQUISIRAS,1867,B,0,49,23,1,0,3,25,2,0,0,0,0,0,0,2,105,141,74.47%
20,PEDRO ASCENCIO ALQUISIRAS,1867,E1,,,,,,,,,,,,,,,,0,97,0.00%
20,PEDRO ASCENCIO ALQUISIRAS,1869,B,0,121,108,6,3,13,28,3,0,0,0,0,1,0,15,298,445,66.97%
20,PEDRO ASCENCIO ALQUISIRAS,1870,B,1,34,36,8,0,8,19,0,0,0,0,0,0,0,0,106,137,77.37%
20,PEDRO ASCENCIO ALQUISIRAS,1871,B,0,50,13,4,2,4,18,1,1,0,0,0,0,0,5,98,124,79.03%
20,PEDRO ASCENCIO ALQUISIRAS,1872,B,0,30,34,8,0,2,6,2,0,0,0,0,0,0,5,87,114,76.32%
20,PEDRO ASCENCIO ALQUISIRAS,1873,B,0,31,34,0,1,1,6,0,0,0,1,0,1,0,7,82,125,65.60%
20,PEDRO ASCENCIO ALQUISIRAS,1874,B,0,31,32,3,2,1,14,0,0,1,0,0,2,0,3,89,113,78.76%
20,TELOLOAPAN,2331,B,3,59,136,10,14,77,6,7,0,0,2,0,2,0,33,349,615,56.75%
20,TELOLOAPAN,2331,C1,3,56,155,3,15,60,8,6,0,1,0,1,7,0,17,332,614,54.07%
20,TELOLOAPAN,2332,B,8,51,92,17,9,71,2,10,1,0,4,1,0,0,16,282,501,56.29%
20,TELOLOAPAN,2332,C1,8,51,92,17,9,71,2,10,1,0,4,1,0,0,16,282,500,56.40%
20,TELOLOAPAN,2332,C2,4,58,76,6,6,64,3,12,1,0,3,0,1,0,15,249,500,49.80%
20,TELOLOAPAN,2333,B,12,81,151,14,9,79,8,13,2,0,3,0,0,0,15,387,687,56.33%
20,TELOLOAPAN,2333,C1,8,90,144,7,11,69,8,17,2,0,0,0,4,0,26,386,687,56.19%
20,TELOLOAPAN,2334,B,5,70,90,6,4,75,5,17,1,0,1,1,3,1,22,301,492,61.18%
20,TELOLOAPAN,2334,C1,4,77,79,8,7,61,6,20,0,5,2,0,2,0,21,292,491,59.47%
20,TELOLOAPAN,2335,B,2,72,97,8,10,69,6,20,1,1,0,0,0,0,28,314,559,56.17%
20,TELOLOAPAN,2335,C1,6,96,95,6,9,69,11,19,1,2,1,0,0,0,6,321,558,57.53%
20,TELOLOAPAN,2336,B,1,67,104,10,2,60,5,11,1,0,1,0,1,0,15,278,477,58.28%
20,TELOLOAPAN,2336,C1,2,66,86,7,6,69,2,8,1,1,4,0,6,0,13,271,477,56.81%
20,TELOLOAPAN,2337,B,4,64,76,2,5,60,2,9,0,2,2,0,2,0,13,241,463,52.05%
20,TELOLOAPAN,2337,C1,0,77,72,10,3,52,2,12,1,0,0,0,6,0,10,245,462,53.03%
20,TELOLOAPAN,2337,S1,5,62,94,10,7,72,5,10,0,0,1,0,0,0,8,274,0,#DIV/0!
20,TELOLOAPAN,2337,S2,8,60,68,9,3,57,2,17,0,2,2,0,3,0,13,244,0,#DIV/0!
20,TELOLOAPAN,2338,B,4,95,102,13,14,55,6,16,0,0,1,2,0,0,21,329,552,59.60%
20,TELOLOAPAN,2338,C1,5,0,0,0,0,67,2,14,0,0,0,106,104,0,11,309,551,56.08%
20,TELOLOAPAN,2339,B,3,73,81,9,3,56,2,15,1,1,0,2,3,0,16,265,461,57.48%
20,TELOLOAPAN,2339,C1,4,64,92,9,6,59,4,15,0,1,3,0,0,0,10,267,461,57.92%
20,TELOLOAPAN,2340,B,2,64,108,8,7,76,7,6,0,0,1,0,3,0,12,294,475,61.89%
20,TELOLOAPAN,2341,B,13,85,108,7,11,90,10,10,1,2,0,0,2,0,17,356,600,59.33%
20,TELOLOAPAN,2341,C1,5,54,104,5,10,85,6,16,3,0,4,0,3,0,20,315,600,52.50%
20,TELOLOAPAN,2342,B,4,43,132,3,10,99,5,10,2,2,2,1,1,0,11,325,578,56.23%
20,TELOLOAPAN,2342,C1,5,54,104,5,10,85,6,16,3,0,4,0,3,0,20,315,578,54.50%
20,TELOLOAPAN,2342,C2,7,48,132,9,3,78,5,10,0,0,1,0,3,0,29,325,578,56.23%
20,TELOLOAPAN,2343,B,6,78,121,9,6,0,6,13,3,1,0,0,3,1,1,248,699,35.48%
20,TELOLOAPAN,2343,C1,1,110,113,8,15,107,10,11,3,2,0,0,1,0,14,395,699,56.51%
20,TELOLOAPAN,2343,E1,2,42,89,4,5,72,6,12,1,0,0,0,0,0,13,246,444,55.41%
20,TELOLOAPAN,2343,E1C1,1,48,106,7,5,85,4,5,0,0,1,2,3,0,11,278,443,62.75%
20,TELOLOAPAN,2344,B,3,39,80,5,6,54,7,21,0,0,1,0,0,0,2,218,389,56.04%
20,TELOLOAPAN,2344,C1,2,37,78,5,3,75,4,10,0,0,1,0,0,0,11,226,388,58.25%
20,TELOLOAPAN,2345,B,2,46,113,8,8,52,11,6,0,1,0,0,4,0,10,261,490,53.27%
20,TELOLOAPAN,2345,C1,3,42,101,8,11,46,7,6,0,0,1,0,3,0,21,249,490,50.82%
20,TELOLOAPAN,2347,B,2,13,235,0,18,27,3,0,2,1,0,0,0,0,12,313,582,53.78%
20,TELOLOAPAN,2348,B,0,1,95,1,3,4,1,2,0,0,0,0,0,0,8,115,202,56.93%
20,TELOLOAPAN,2352,B,2,0,79,1,3,29,1,1,0,0,0,0,0,0,13,129,229,56.33%
20,TELOLOAPAN,2353,B,0,15,95,0,0,37,0,2,0,0,0,0,0,0,0,149,206,72.33%
20,TELOLOAPAN,2354,B,0,0,73,2,1,24,4,0,0,0,0,0,0,0,5,109,162,67.28%
20,TELOLOAPAN,2355,B,0,6,31,0,1,13,3,1,0,0,1,0,0,0,4,60,106,56.60%
20,TELOLOAPAN,2356,B,0,14,38,0,0,23,0,0,0,0,0,0,1,0,8,84,153,54.90%
20,TELOLOAPAN,2358,B,4,15,53,13,0,43,5,7,0,0,0,0,3,0,3,146,241,60.58%
20,TELOLOAPAN,2359,B,4,1,42,6,0,27,2,0,0,0,1,0,0,0,6,89,184,48.37%
20,TELOLOAPAN,2361,B,0,4,85,0,9,27,1,1,0,0,0,0,2,0,6,135,196,68.88%
20,TELOLOAPAN,2362,B,0,38,93,1,4,29,0,1,0,0,0,0,1,0,12,179,307,58.31%
20,TELOLOAPAN,2363,B,1,8,91,3,0,25,3,1,0,0,0,0,1,0,2,135,211,63.98%
20,TELOLOAPAN,2364,B,0,2,40,2,1,25,0,0,0,0,0,0,0,0,3,73,125,58.40%
20,TELOLOAPAN,2365,B,5,3,29,0,0,32,1,1,0,0,0,0,2,0,3,76,135,56.30%
20,TELOLOAPAN,2366,B,24,58,1,14,9,1,1,0,0,0,0,2,0,0,4,114,211,54.03%
20,TELOLOAPAN,2368,B,3,38,135,6,1,10,3,4,0,0,1,0,4,0,10,215,366,58.74%
20,TELOLOAPAN,2369,B,0,29,73,2,4,5,0,2,0,0,0,1,2,0,8,126,209,60.29%
20,TELOLOAPAN,2370,B,12,11,59,2,3,34,0,0,0,1,0,0,2,0,5,129,213,60.56%
20,TELOLOAPAN,2371,B,2,13,36,15,2,2,4,0,0,0,0,1,3,0,2,80,127,62.99%
20,TELOLOAPAN,2372,B,1,20,31,12,2,22,0,1,0,0,0,0,0,0,2,91,153,59.48%
20,TELOLOAPAN,2373,B,3,19,49,5,9,52,1,1,1,0,0,0,0,0,6,146,239,61.09%
20,TELOLOAPAN,2374,B,1,31,58,3,3,33,1,0,1,1,0,0,8,0,10,150,233,64.38%
20,TELOLOAPAN,2375,B,3,50,146,1,4,32,0,5,2,0,0,0,0,0,10,253,396,63.89%
20,TELOLOAPAN,2376,B,3,33,36,2,4,13,1,0,1,0,2,0,1,0,5,101,170,59.41%
20,TELOLOAPAN,2377,B,0,15,51,1,4,15,2,0,0,0,0,0,0,0,4,92,155,59.35%
20,TELOLOAPAN,2379,B,1,102,134,2,6,48,0,1,0,0,0,0,0,0,8,302,500,60.40%
20,TELOLOAPAN,2380,B,6,8,32,5,4,40,8,0,4,0,0,0,0,0,3,110,233,47.21%
20,TELOLOAPAN,2381,B,0,1,61,1,1,16,3,0,1,1,0,0,0,0,1,86,172,50.00%
20,TELOLOAPAN,2382,B,2,48,99,2,4,21,1,3,0,1,1,0,3,0,14,199,334,59.58%
20,TELOLOAPAN,2383,B,3,13,63,7,1,37,0,3,0,1,0,0,0,0,8,136,215,63.26%
20,TELOLOAPAN,2384,B,1,10,41,3,0,6,0,0,0,0,0,0,0,0,2,63,136,46.32%
20,TELOLOAPAN,2385,B,1,42,59,17,4,29,1,10,0,2,1,1,4,0,13,184,420,43.81%
20,TELOLOAPAN,2385,C1,2,56,70,28,2,34,2,6,0,0,0,3,1,0,5,209,420,49.76%
20,TELOLOAPAN,2386,B,1,29,108,8,4,23,1,2,0,0,0,0,3,0,8,187,357,52.38%
20,TELOLOAPAN,2387,B,8,6,78,3,6,159,2,10,0,0,0,0,0,0,15,287,443,64.79%
20,TELOLOAPAN,2388,B,7,9,83,5,4,113,3,14,0,0,0,0,1,0,22,261,449,58.13%
20,TELOLOAPAN,2389,B,0,87,82,4,17,3,3,1,0,0,1,0,0,0,6,204,342,59.65%
20,TELOLOAPAN,2390,B,1,2,97,5,4,34,2,0,0,1,1,0,0,0,1,148,282,52.48%
20,TELOLOAPAN,2391,B,0,45,121,0,6,32,0,0,0,1,0,0,1,0,8,214,276,77.54%
20,TELOLOAPAN,2392,B,2,11,63,2,3,65,0,0,0,0,0,0,6,0,7,159,262,60.69%
20,TELOLOAPAN,2393,B,2,40,93,0,0,136,2,12,0,1,0,0,0,0,19,305,586,52.05%
20,TELOLOAPAN,2394,B,10,35,162,69,6,172,1,12,0,1,2,0,6,0,19,495,735,67.35%
20,TELOLOAPAN,2396,B,3,25,28,6,2,14,1,2,0,1,1,0,1,0,4,88,132,66.67%
20,TELOLOAPAN,2397,B,2,46,199,2,3,57,0,2,1,0,0,2,0,0,11,325,586,55.46%
20,TELOLOAPAN,2397,C1,1,41,225,6,8,52,0,2,0,1,0,0,0,0,20,356,586,60.75%
20,TELOLOAPAN,2398,B,1,93,85,1,6,56,4,25,0,6,0,1,1,0,15,294,488,60.25%
20,TELOLOAPAN,2398,C1,1,73,109,3,8,57,7,36,1,1,1,0,0,0,14,311,488,63.73%
20,TELOLOAPAN,2399,B,2,31,49,2,2,41,0,3,0,0,1,0,0,0,6,137,176,77.84%
20,TELOLOAPAN,2400,B,0,2,43,0,0,5,0,0,0,0,0,0,3,0,9,62,120,51.67%
20,TELOLOAPAN,2401,B,0,7,22,4,15,81,0,3,0,0,0,0,2,0,7,141,238,59.24%
20,TELOLOAPAN,2402,B,0,9,44,1,0,38,1,1,1,0,0,0,0,0,4,99,167,59.28%
20,TELOLOAPAN,2403,B,0,17,86,3,0,26,2,2,0,0,0,0,6,0,10,152,262,58.02%
20,TELOLOAPAN,2404,B,2,35,187,6,6,115,1,3,0,1,1,0,4,0,10,371,511,72.60%
20,TELOLOAPAN,2405,B,5,25,36,7,5,54,1,2,1,0,0,0,1,0,8,145,282,51.42%
20,TELOLOAPAN,2406,B,0,66,188,3,4,52,2,4,3,0,1,0,0,0,18,341,643,53.03%
20,TELOLOAPAN,2407,B,0,57,67,2,11,57,10,0,2,0,1,0,1,2,11,221,338,65.38%
20,TELOLOAPAN,2408,B,1,2,49,0,4,5,6,0,0,0,0,0,0,0,0,67,185,36.22%
20,TELOLOAPAN,2409,B,2,40,66,4,7,170,3,14,0,2,1,0,0,0,8,317,558,56.81%
20,TELOLOAPAN,2409,C1,0,38,36,5,3,175,1,10,2,0,1,0,0,0,12,283,471,60.08%
20,TELOLOAPAN,2411,B,0,3,84,0,2,11,1,1,0,0,0,0,1,0,4,107,189,56.61%
20,TELOLOAPAN,2412,B,1,2,22,1,0,43,2,2,2,0,0,0,0,0,8,83,129,64.34%
20,TELOLOAPAN,2413,B,2,6,58,1,1,40,1,0,0,0,0,0,0,0,3,112,187,59.89%
20,TELOLOAPAN,2414,B,0,25,209,0,15,24,1,1,1,0,0,0,0,0,22,298,470,63.40%
20,TELOLOAPAN,2415,B,2,39,101,1,2,33,0,2,0,0,1,0,0,0,9,190,358,53.07%
20,TELOLOAPAN,2416,B,0,3,14,0,0,60,7,1,0,0,0,0,0,0,2,87,121,71.90%
20,TELOLOAPAN,2418,B,12,132,151,4,2,82,2,9,0,0,1,1,1,0,33,430,667,64.47%
20,TELOLOAPAN,2419,B,8,113,98,1,6,82,5,12,1,1,0,0,3,0,27,357,723,49.38%
20,TELOLOAPAN,2419,C1,8,90,89,3,5,63,2,10,1,0,0,0,1,0,16,288,467,61.67%
21,PILCAYA,1933,B,76,190,53,34,26,5,35,3,1,7,2,0,4,0,5,441,567,77.78%
21,PILCAYA,1933,C1,71,169,40,60,32,6,40,4,2,2,4,5,4,0,5,444,566,78.45%
21,PILCAYA,1933,C2,61,197,65,32,16,3,50,3,4,,0,4,4,0,17,456,566,80.57%
21,PILCAYA,1934,B,88,111,67,60,40,5,46,9,2,3,5,2,4,0,14,456,547,83.36%
21,PILCAYA,1934,C1,65,138,59,53,25,8,57,4,0,1,3,1,1,0,9,424,547,77.51%
21,PILCAYA,1935,B,85,12,42,54,39,12,69,11,1,1,2,0,1,0,122,451,545,82.75%
21,PILCAYA,1935,C1,72,153,49,53,37,1,44,5,0,0,3,4,1,0,0,422,545,77.43%
21,PILCAYA,1936,B,90,92,23,14,21,2,98,5,2,1,4,1,0,0,11,364,442,82.35%
21,PILCAYA,1936,C1,121,109,19,14,24,1,77,6,1,0,0,2,0,0,12,386,442,87.33%
21,PILCAYA,1937,B,65,106,4,22,9,2,24,1,0,0,2,0,0,0,3,238,304,78.29%
21,PILCAYA,1938,B,21,62,6,8,13,0,39,6,2,0,0,75,14,0,9,255,214,119.16%
21,PILCAYA,1939,B,24,62,7,9,32,0,116,1,3,0,0,0,0,0,4,258,311,82.96%
21,PILCAYA,1940,B,93,137,5,2,6,1,10,1,2,2,2,2,1,0,2,266,326,81.60%
21,PILCAYA,1941,B,39,110,5,3,4,0,13,0,0,0,0,0,0,0,7,181,239,75.73%
21,PILCAYA,1942,B,26,89,12,7,14,0,2,2,0,0,2,0,0,0,3,157,185,84.86%
21,PILCAYA,1944,B,128,114,25,13,9,2,14,9,2,1,1,0,0,1,7,326,518,62.93%
21,PILCAYA,1945,B,90,89,23,56,9,3,5,5,0,0,1,2,1,1,6,291,414,70.29%
21,PILCAYA,1945,C1,116,58,20,62,17,1,15,8,0,1,1,1,1,2,8,311,413,75.30%
21,PILCAYA,1946,B,67,59,3,3,10,3,10,2,0,0,0,0,0,0,0,157,213,73.71%
21,PILCAYA,1947,B,56,62,7,42,5,2,8,6,1,2,3,0,4,0,6,204,291,70.10%
21,PILCAYA,1948,B,24,27,5,8,8,0,6,1,0,0,0,0,0,0,6,85,110,77.27%
21,PILCAYA,1949,B,19,55,5,5,6,0,3,1,0,0,1,0,0,0,3,98,139,70.50%
21,TAXCO DE ALARCON,2134,B,52,136,60,12,15,6,1,16,4,5,8,1,0,0,18,334,668,50.00%
