ID_DISTRITO_LOCAL,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,PNA,MORENA,PH,PES,PPG,PRI_PVEM,PRD_PT,NUM_VOTOS_CAN_NREG,VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,"Participación
Ciudadana"
13,SAN MARCOS,2050,C1,12,90,86,3,65,70,1,10,9,0,0,1,5,0,0,352,538,65.43%
13,SAN MARCOS,2050,C2,12,91,75,7,57,68,5,13,7,2,3,0,3,0,16,359,538,66.73%
13,SAN MARCOS,2052,B,9,84,122,1,167,9,0,4,32,0,2,7,1,0,37,475,714,66.53%
13,SAN MARCOS,2052,C1,5,82,112,3,113,21,4,4,34,1,2,0,0,0,50,431,647,66.62%
13,SAN MARCOS,2052,C2,12,122,117,1,133,0,3,4,14,0,0,0,0,0,30,436,647,67.39%
13,SAN MARCOS,2053,B,2,56,22,1,220,4,8,3,7,0,0,10,0,0,5,338,467,72.38%
13,SAN MARCOS,2054,B,15,153,24,12,134,5,4,2,23,0,0,10,0,0,10,392,624,62.82%
13,SAN MARCOS,2054,C1,9,127,34,6,115,18,2,1,16,3,2,3,1,0,25,362,624,58.01%
13,SAN MARCOS,2055,B,1,33,18,3,74,10,7,2,2,0,2,0,0,0,5,157,240,65.42%
13,SAN MARCOS,2056,B,2,170,48,15,91,7,1,5,9,0,0,0,0,0,18,366,509,71.91%
13,SAN MARCOS,2057,B,4,162,62,4,99,5,16,0,13,0,1,8,1,0,23,398,556,71.58%
13,SAN MARCOS,2057,C1,2,148,57,3,139,9,3,0,3,0,0,13,1,0,12,390,555,70.27%
13,SAN MARCOS,2058,B,4,49,52,22,102,4,1,2,25,0,1,4,2,0,19,287,422,68.01%
13,SAN MARCOS,2059,B,6,115,82,23,175,30,5,19,0,1,5,5,2,0,22,490,657,74.58%
13,SAN MARCOS,2060,B,11,101,73,22,66,0,2,5,20,2,0,0,0,0,16,318,450,70.67%
13,SAN MARCOS,2060,C1,5,98,33,12,112,8,3,6,20,0,2,0,0,0,13,312,449,69.49%
13,SAN MARCOS,2061,B,,133,46,37,68,1,3,5,12,1,0,0,0,0,15,321,479,67.01%
13,SAN MARCOS,2061,E1,1,85,26,8,147,4,9,1,13,0,1,1,0,0,13,309,443,69.75%
13,SAN MARCOS,2062,B,0,98,53,2,65,4,1,2,2,0,1,2,0,0,4,234,289,80.97%
13,SAN MARCOS,2063,B,5,129,24,2,96,12,4,0,5,0,1,3,3,0,15,299,503,59.44%
13,SAN MARCOS,2064,B,1,83,8,2,26,5,3,1,1,0,0,1,0,0,6,137,181,75.69%
13,SAN MARCOS,2065,B,7,90,47,3,39,9,12,9,4,0,2,2,2,0,9,235,378,62.17%
13,SAN MARCOS,2065,E1,2,86,24,13,24,2,13,1,10,0,0,1,0,0,18,194,253,76.68%
13,SAN MARCOS,2066,B,6,54,11,4,24,8,15,1,9,0,0,0,0,0,0,132,167,79.04%
13,SAN MARCOS,2067,B,3,118,43,2,96,18,15,7,4,0,2,7,2,0,7,324,488,66.39%
13,SAN MARCOS,2068,B,4,127,59,6,124,24,7,5,5,0,2,9,0,0,11,383,577,66.38%
13,SAN MARCOS,2069,B,12,107,89,5,86,6,14,8,2,0,0,4,1,0,22,356,466,76.39%
13,SAN MARCOS,2070,B,6,48,31,2,23,3,8,24,14,0,1,0,0,0,8,168,303,55.45%
13,SAN MARCOS,2071,B,5,80,77,9,88,43,12,3,2,1,2,3,3,0,23,351,510,68.82%
13,SAN MARCOS,2071,C1,1,93,71,6,98,31,4,5,2,0,3,2,2,0,23,341,509,66.99%
13,SAN MARCOS,2072,B,3,128,69,8,97,5,1,0,1,0,0,0,0,0,28,340,536,63.43%
13,SAN MARCOS,2073,B,6,108,40,11,87,43,1,1,2,0,4,0,0,0,28,331,473,69.98%
13,SAN MARCOS,2073,C1,5,34,82,2,111,23,32,7,9,1,1,5,1,0,22,335,472,70.97%
13,SAN MARCOS,2074,B,2,59,79,0,62,11,85,14,2,0,1,2,3,0,39,359,511,70.25%
13,SAN MARCOS,2074,C1,2,69,74,1,72,10,72,12,1,0,0,4,3,0,22,342,511,66.93%
13,SAN MARCOS,2075,B,2,47,38,0,50,6,53,11,4,0,1,2,2,0,23,239,422,56.64%
13,SAN MARCOS,2075,C1,0,50,69,0,68,7,54,10,2,0,2,2,3,0,19,286,422,67.77%
13,SAN MARCOS,2076,B,1,63,84,2,68,8,74,26,0,1,0,1,0,0,25,353,551,64.07%
13,SAN MARCOS,2076,C1,2,64,84,2,89,6,85,33,2,0,0,4,2,0,23,396,550,72.00%
13,SAN MARCOS,2077,B,0,103,67,17,78,33,2,3,5,0,2,3,1,0,8,322,446,72.20%
13,SAN MARCOS,2078,B,1,35,77,5,57,27,8,2,15,0,0,1,1,0,18,247,312,79.17%
13,SAN MARCOS,2079,B,4,76,68,5,45,30,2,5,4,3,4,1,2,0,10,259,391,66.24%
13,SAN MARCOS,2080,B,10,159,89,0,0,16,7,1,3,0,0,0,0,0,1,286,437,65.45%
13,SAN MARCOS,2080,C1,3,83,115,0,63,15,5,1,2,0,0,0,0,0,10,297,436,68.12%
13,SAN MARCOS,2083,B,11,0,0,0,0,47,12,8,2,1,5,221,140,0,31,478,656,72.87%
13,SAN MARCOS,2084,B,19,88,47,3,90,40,11,15,31,3,3,2,2,0,45,399,576,69.27%
13,SAN MARCOS,2084,C1,19,50,41,3,81,30,11,13,33,0,1,3,1,10,26,322,500,64.40%
13,SAN MARCOS,2086,B,3,188,45,3,71,41,3,3,25,0,3,3,3,8,24,423,525,80.57%
13,SAN MARCOS,2087,B,1,52,22,2,32,7,1,2,3,0,0,0,0,0,3,125,182,68.68%
13,SAN MARCOS,2088,B,1,72,15,0,30,5,0,2,4,0,1,1,0,0,8,139,202,68.81%
13,SAN MARCOS,2089,B,3,19,43,3,58,32,21,5,1,0,3,0,0,0,10,198,301,65.78%
13,SAN MARCOS,2089,E1,6,21,11,1,18,3,1,4,1,0,0,4,8,0,6,84,146,57.53%
13,SAN MARCOS,2090,B,14,87,152,2,86,6,0,1,3,0,1,0,0,0,27,379,679,55.82%
13,SAN MARCOS,2091,B,4,140,159,1,50,2,2,0,5,0,0,0,0,0,38,401,537,74.67%
13,TECOANAPA,2223,B,64,46,76,11,113,0,9,19,4,0,2,6,0,0,44,394,536,73.51%
13,TECOANAPA,2223,C1,79,49,70,14,103,5,7,19,1,4,2,1,2,0,30,386,536,72.01%
13,TECOANAPA,2223,C2,51,40,77,11,112,5,18,27,3,1,1,2,3,0,30,381,536,71.08%
13,TECOANAPA,2224,B,65,48,68,10,104,13,15,22,4,5,3,1,3,0,33,394,508,77.56%
13,TECOANAPA,2224,C1,65,55,59,10,107,3,8,31,2,4,2,1,1,0,27,375,508,73.82%
13,TECOANAPA,2224,C2,59,43,54,19,8,7,9,27,2,2,7,2,3,0,24,266,507,52.47%
13,TECOANAPA,2225,B,37,9,20,4,115,2,4,1,2,1,0,3,1,0,12,211,282,74.82%
13,TECOANAPA,2225,E1,27,8,3,3,60,1,0,2,0,0,0,2,0,0,6,112,134,83.58%
13,TECOANAPA,2226,B,88,33,35,8,114,4,1,0,4,1,5,3,0,0,24,320,418,76.56%
13,TECOANAPA,2227,B,63,47,69,9,109,7,79,7,53,1,17,0,0,0,34,495,553,89.51%
13,TECOANAPA,2228,B,34,53,10,8,100,2,3,6,3,0,4,3,1,0,13,240,301,79.73%
13,TECOANAPA,2228,E1,35,32,19,19,34,7,5,9,14,3,4,1,1,0,11,194,239,81.17%
13,TECOANAPA,2229,B,80,17,35,18,79,6,2,0,20,1,12,0,0,0,32,302,407,74.20%
13,TECOANAPA,2230,B,14,14,11,29,65,2,1,7,45,0,3,3,4,0,366,564,312,180.77%
13,TECOANAPA,2231,B,69,39,39,15,100,12,10,2,2,5,10,3,2,0,32,340,467,72.81%
13,TECOANAPA,2231,C1,56,55,27,18,141,10,4,4,1,4,14,7,0,0,34,375,467,80.30%
13,TECOANAPA,2232,B,79,67,63,28,144,24,6,9,2,3,28,4,6,0,53,516,676,76.33%
13,TECOANAPA,2232,C1,86,59,54,29,155,10,9,3,4,4,30,8,2,0,41,494,675,73.19%
13,TECOANAPA,2233,B,118,46,30,9,133,1,1,3,3,0,1,2,2,0,18,367,530,69.25%
13,TECOANAPA,2233,C1,86,54,48,13,123,5,4,3,6,0,1,0,0,0,17,360,530,67.92%
13,TECOANAPA,2234,B,40,28,54,51,124,0,2,6,11,1,3,0,0,0,43,363,487,74.54%
13,TECOANAPA,2234,C1,40,18,65,46,131,2,1,3,15,2,2,1,2,0,44,372,487,76.39%
13,TECOANAPA,2235,B,59,72,29,14,87,2,6,18,11,1,2,2,0,0,19,322,435,74.02%
13,TECOANAPA,2235,C1,72,53,21,1,99,4,9,4,7,1,4,1,1,0,23,300,435,68.97%
13,TECOANAPA,2236,B,66,58,54,23,46,1,5,22,30,1,3,2,2,0,63,376,538,69.89%
13,TECOANAPA,2237,B,103,82,45,31,150,1,2,12,3,2,3,4,1,0,32,471,656,71.80%
13,TECOANAPA,2237,C1,147,59,25,28,167,1,5,15,0,6,9,0,0,0,0,462,655,70.53%
13,TECOANAPA,2238,B,112,81,76,25,146,9,16,22,6,2,4,2,0,0,39,540,703,76.81%
13,TECOANAPA,2238,C1,127,69,91,14,115,5,15,10,6,7,7,2,1,0,39,508,702,72.36%
13,TECOANAPA,2239,B,123,23,60,20,197,5,6,3,8,1,1,1,0,0,31,479,667,71.81%
13,TECOANAPA,2239,C1,137,34,70,13,137,4,7,1,9,1,7,0,1,0,30,451,667,67.62%
13,TECOANAPA,2240,B,61,40,82,4,114,3,2,6,5,3,6,4,1,0,36,367,501,73.25%
13,TECOANAPA,2240,C1,69,60,86,6,108,9,1,11,3,4,4,0,0,0,27,388,500,77.60%
13,TECOANAPA,2241,B,65,47,52,13,198,3,9,4,8,1,13,2,3,0,41,459,619,74.15%
13,TECOANAPA,2241,C1,79,50,70,14,174,5,10,6,5,0,9,0,0,0,41,463,618,74.92%
13,TECOANAPA,2242,B,76,85,90,16,113,99,2,5,3,3,4,5,2,0,22,525,701,74.89%
13,TECOANAPA,2243,B,86,33,57,24,109,7,7,12,0,1,1,0,0,0,0,337,485,69.48%
13,TECOANAPA,2244,B,65,62,73,52,103,3,2,26,4,2,3,1,2,0,28,426,575,74.09%
13,TECOANAPA,2244,C1,79,50,70,14,174,5,10,6,5,0,9,0,0,0,41,463,574,80.66%
13,TECOANAPA,2245,B,80,21,33,30,48,0,2,1,13,0,2,1,2,1,25,259,378,68.52%
13,TECOANAPA,2246,B,25,23,40,61,25,6,2,7,11,0,3,1,3,0,17,224,291,76.98%
13,TECOANAPA,2247,B,128,71,29,49,92,4,4,5,8,0,2,0,0,0,26,418,576,72.57%
13,TECOANAPA,2247,C1,112,75,15,70,121,1,2,6,12,3,0,0,2,0,8,427,576,74.13%
13,TECOANAPA,2247,C2,107,53,30,46,111,2,1,2,23,0,0,0,0,0,29,404,575,70.26%
13,TECOANAPA,2248,B,67,61,5,10,92,3,1,26,0,0,1,4,1,0,18,289,407,71.01%
13,TECOANAPA,2248,C1,82,67,5,12,80,0,1,35,1,1,1,0,0,0,22,307,407,75.43%
13,TECOANAPA,2249,B,101,74,18,7,93,0,0,4,1,0,1,0,0,0,0,299,429,69.70%
13,TECOANAPA,2249,C1,91,90,19,8,91,2,0,2,2,0,0,2,1,0,22,330,428,77.10%
13,TECOANAPA,2250,B,128,58,42,21,163,0,2,19,16,7,7,2,2,0,24,491,664,73.95%
13,TECOANAPA,2251,B,53,27,24,7,111,3,1,1,13,1,1,0,0,6,0,248,359,69.08%
13,TECOANAPA,2252,B,90,46,53,18,69,0,7,4,3,0,1,2,1,0,46,340,440,77.27%
13,TECOANAPA,2253,B,28,6,26,14,61,1,2,11,3,0,2,0,0,0,18,172,249,69.08%
13,TECOANAPA,2254,B,48,52,20,21,147,1,1,7,43,0,31,3,0,0,19,393,523,75.14%
13,TECOANAPA,2255,B,99,64,28,28,64,1,2,3,23,1,0,0,0,0,18,331,448,73.88%
13,TECOANAPA,2256,B,41,7,26,17,73,2,7,3,3,0,1,0,0,0,25,205,258,79.46%
13,TECOANAPA,2257,B,76,44,61,36,119,6,3,6,47,0,13,2,1,0,37,451,597,75.54%
13,TECOANAPA,2257,E1,48,15,6,8,143,1,1,0,1,1,1,0,1,0,11,237,294,80.61%
13,TECOANAPA,2258,B,59,32,22,30,70,2,0,4,2,0,0,0,0,0,18,239,308,77.60%
13,TECOANAPA,2259,B,25,9,16,31,46,3,1,0,13,0,1,0,2,0,6,153,196,78.06%
13,TECOANAPA,2259,E1,27,11,12,28,13,2,0,0,2,0,0,0,1,0,6,102,132,77.27%
13,TECOANAPA,2260,B,38,16,22,20,70,3,22,1,12,1,2,0,0,0,12,219,323,67.80%
13,TECOANAPA,2261,B,8,31,8,9,47,0,4,1,0,0,0,0,1,1,5,115,155,74.19%
14,AYUTLA DE LOS LIBRES,671,B,5,25,127,8,90,24,2,7,2,,20,9,,,37,356,664,53.61%
14,AYUTLA DE LOS LIBRES,671,C1,3,29,145,4,82,34,5,1,3,,17,12,,0,22,357,664,53.77%
14,AYUTLA DE LOS LIBRES,671,C2,1,16,170,12,100,29,4,7,2,,14,8,,0,21,384,664,57.83%
14,AYUTLA DE LOS LIBRES,671,C3,1,26,166,9,75,27,4,4,1,,16,9,,0,29,367,664,55.27%
14,AYUTLA DE LOS LIBRES,671,C4,5,35,127,8,93,23,1,3,0,,10,9,,0,28,342,664,51.51%
14,AYUTLA DE LOS LIBRES,671,C5,4,28,130,13,92,25,5,7,2,,15,16,,0,22,359,664,54.07%
14,AYUTLA DE LOS LIBRES,672,B,1,29,107,11,85,33,4,8,2,,17,6,,0,26,329,521,63.15%
14,AYUTLA DE LOS LIBRES,672,C1,2,17,83,7,85,30,3,3,1,,20,12,,0,27,290,521,55.66%
14,AYUTLA DE LOS LIBRES,672,C2,0,26,104,9,85,25,1,3,2,,16,11,,0,19,301,521,57.77%
14,AYUTLA DE LOS LIBRES,673,B,3,49,163,6,74,12,5,15,1,,3,3,,0,9,343,544,63.05%
14,AYUTLA DE LOS LIBRES,674,B,6,29,126,23,114,7,8,6,1,,17,13,,0,26,376,657,57.23%
14,AYUTLA DE LOS LIBRES,674,C1,3,24,124,27,95,8,1,8,2,,12,12,,0,26,342,657,52.05%
14,AYUTLA DE LOS LIBRES,674,C2,7,27,113,32,116,6,8,6,0,,19,11,,0,29,374,657,56.93%
14,AYUTLA DE LOS LIBRES,674,C3,4,22,130,18,104,9,5,5,1,,14,10,,4,23,349,656,53.20%
14,AYUTLA DE LOS LIBRES,674,C4,1,0,110,32,0,7,3,2,2,,11,158,,0,20,346,656,52.74%
14,AYUTLA DE LOS LIBRES,674,S1,4,33,63,8,31,17,5,19,3,,3,1,,0,18,205,0,#DIV/0!
14,AYUTLA DE LOS LIBRES,675,B,1,51,124,14,140,7,1,3,2,,7,16,,0,27,393,607,64.74%
14,AYUTLA DE LOS LIBRES,675,C1,2,38,119,13,125,11,4,6,3,,22,11,,0,20,374,607,61.61%
14,AYUTLA DE LOS LIBRES,675,C2,1,28,103,15,132,12,2,7,1,,15,18,,0,20,354,607,58.32%
14,AYUTLA DE LOS LIBRES,676,B,3,15,26,22,44,1,1,1,0,,2,7,,0,13,135,222,60.81%
14,AYUTLA DE LOS LIBRES,677,B,0,10,245,5,3,0,5,1,0,,0,0,,0,26,295,487,60.57%
14,AYUTLA DE LOS LIBRES,677,E1,0,0,2,0,0,0,0,0,0,,0,0,,0,0,2,234,0.85%
14,AYUTLA DE LOS LIBRES,678,B,0,1,126,15,29,0,0,0,0,,0,0,,0,18,189,257,73.54%
14,AYUTLA DE LOS LIBRES,679,B,0,17,145,7,122,5,3,6,0,,6,6,,0,28,345,488,70.70%
14,AYUTLA DE LOS LIBRES,679,C1,0,8,132,6,105,6,2,1,0,,10,13,,0,35,318,487,65.30%
14,AYUTLA DE LOS LIBRES,680,B,2,0,206,21,41,73,2,1,4,,9,0,,10,24,393,607,64.74%
14,AYUTLA DE LOS LIBRES,681,B,1,6,109,8,18,86,1,1,4,,13,1,,0,18,266,366,72.68%
14,AYUTLA DE LOS LIBRES,682,B,2,14,277,3,70,3,24,15,0,,3,24,,0,15,450,585,76.92%
14,AYUTLA DE LOS LIBRES,683,B,3,42,112,1,66,0,0,0,0,,2,40,,0,19,285,426,66.90%
14,AYUTLA DE LOS LIBRES,683,C1,2,40,108,4,63,1,1,1,0,,0,47,,0,12,279,426,65.49%
14,AYUTLA DE LOS LIBRES,684,B,1,24,150,8,184,1,6,0,2,,0,16,,0,19,411,601,68.39%
14,AYUTLA DE LOS LIBRES,684,C1,0,11,170,15,148,2,2,1,0,,0,11,,0,14,374,601,62.23%
14,AYUTLA DE LOS LIBRES,684,C2,1,14,165,9,156,0,3,2,1,,1,11,,0,17,380,601,63.23%
14,AYUTLA DE LOS LIBRES,685,B,1,10,57,5,71,1,0,0,0,,0,1,,0,8,154,224,68.75%
14,AYUTLA DE LOS LIBRES,686,B,6,10,30,9,30,121,1,1,3,,7,0,,0,9,227,288,78.82%
14,AYUTLA DE LOS LIBRES,687,B,1,14,143,10,107,7,3,0,0,,6,2,,0,11,304,374,81.28%
14,AYUTLA DE LOS LIBRES,688,B,0,6,68,7,31,33,0,7,4,,20,0,,0,10,186,278,66.91%
14,AYUTLA DE LOS LIBRES,688,E1,0,3,92,15,11,44,2,1,1,,9,0,,0,3,181,214,84.58%
14,AYUTLA DE LOS LIBRES,689,B,0,25,42,7,122,15,0,0,2,,8,21,,0,19,261,511,51.08%
14,AYUTLA DE LOS LIBRES,690,B,9,16,29,3,94,1,1,2,0,,9,18,,0,9,191,257,74.32%
14,AYUTLA DE LOS LIBRES,691,B,0,0,140,0,0,1,2,1,1,,3,60,,0,14,222,361,61.50%
14,AYUTLA DE LOS LIBRES,692,B,3,29,181,2,220,6,1,0,2,,0,7,,0,27,478,733,65.21%
14,AYUTLA DE LOS LIBRES,692,C1,1,18,161,5,211,6,2,2,0,,0,9,,17,13,445,732,60.79%
14,AYUTLA DE LOS LIBRES,693,B,3,14,118,3,35,5,1,3,2,,8,3,,0,11,206,302,68.21%
14,AYUTLA DE LOS LIBRES,694,B,5,20,169,12,99,4,2,5,2,,21,12,,0,14,365,540,67.59%
14,AYUTLA DE LOS LIBRES,694,C1,8,14,141,22,97,9,4,2,0,,19,9,,0,12,337,540,62.41%
14,AYUTLA DE LOS LIBRES,695,B,0,1,23,1,4,1,0,1,1,,124,0,,0,7,163,213,76.53%
14,AYUTLA DE LOS LIBRES,695,E1,0,5,93,7,25,5,0,3,3,,238,0,,0,49,428,576,74.31%
14,AYUTLA DE LOS LIBRES,696,B,0,6,26,9,67,5,0,1,0,,61,3,,0,20,198,302,65.56%
14,AYUTLA DE LOS LIBRES,697,B,6,18,122,4,65,11,6,10,1,,11,6,,1,28,289,472,61.23%
14,AYUTLA DE LOS LIBRES,698,B,0,1,17,1,3,0,0,0,0,,19,0,,0,3,44,111,39.64%
14,AYUTLA DE LOS LIBRES,699,B,0,1,63,4,32,1,3,0,0,,9,4,,0,15,132,278,47.48%
14,AYUTLA DE LOS LIBRES,700,B,2,0,72,4,9,3,1,27,2,,0,215,,0,43,378,463,81.64%
14,AYUTLA DE LOS LIBRES,700,E1,2,0,25,4,7,1,2,0,1,,28,0,,0,0,70,100,70.00%
14,AYUTLA DE LOS LIBRES,701,B,1,0,7,0,6,1,0,1,0,,63,0,,1,6,86,121,71.07%
14,AYUTLA DE LOS LIBRES,701,E1,0,3,10,5,18,1,0,3,1,,74,1,,0,17,133,178,74.72%
14,AYUTLA DE LOS LIBRES,702,B,6,20,114,20,98,20,0,0,2,,28,10,,0,34,352,460,76.52%
14,AYUTLA DE LOS LIBRES,703,B,13,17,237,18,161,10,5,9,2,,5,14,,2,27,520,707,73.55%
14,AYUTLA DE LOS LIBRES,704,B,6,6,65,15,52,6,1,0,0,,6,6,,0,16,179,246,72.76%
14,AYUTLA DE LOS LIBRES,705,B,2,40,87,16,79,25,6,3,8,,15,13,,0,41,335,582,57.56%
14,AYUTLA DE LOS LIBRES,705,E1,3,21,65,2,98,2,0,2,1,,38,5,,0,26,263,386,68.13%
14,AYUTLA DE LOS LIBRES,706,B,0,0,0,0,0,0,1,2,2,,44,33,,3,26,111,394,28.17%
14,AYUTLA DE LOS LIBRES,707,B,1,9,62,5,18,42,1,1,2,,1,1,,0,33,176,430,40.93%
14,AYUTLA DE LOS LIBRES,707,C1,1,2,45,5,18,40,1,1,1,,254,2,,0,33,403,430,93.72%
14,AYUTLA DE LOS LIBRES,708,B,1,1,26,12,6,27,0,3,1,,97,0,,0,27,201,283,71.02%
14,AYUTLA DE LOS LIBRES,709,B,4,12,120,23,83,19,1,20,1,,30,4,,0,35,352,491,71.69%
14,AYUTLA DE LOS LIBRES,710,B,1,27,196,2,200,11,0,5,2,,7,0,,0,19,470,634,74.13%
14,AYUTLA DE LOS LIBRES,711,B,24,33,217,34,154,3,1,3,1,,3,15,,0,30,518,718,72.14%
14,AYUTLA DE LOS LIBRES,711,C1,12,36,227,25,147,6,2,0,0,,10,11,,0,29,505,717,70.43%
14,AYUTLA DE LOS LIBRES,712,B,2,6,45,7,111,7,5,0,11,,63,0,,0,11,268,346,77.46%
14,AYUTLA DE LOS LIBRES,712,E1,0,7,2,2,16,1,1,0,0,,137,1,,0,18,185,223,82.96%
14,AYUTLA DE LOS LIBRES,713,B,0,14,76,1,50,2,4,5,1,,13,4,,0,18,188,284,66.20%
14,AYUTLA DE LOS LIBRES,714,B,11,30,89,9,135,6,1,3,0,,2,8,,0,10,304,423,71.87%
14,AYUTLA DE LOS LIBRES,714,C1,6,23,73,8,154,6,3,4,1,,2,7,,0,19,306,422,72.51%
14,AYUTLA DE LOS LIBRES,715,B,0,11,62,3,69,3,0,1,10,,27,5,,0,14,205,301,68.11%
14,AYUTLA DE LOS LIBRES,716,B,10,4,50,11,40,0,1,1,3,,4,5,,0,10,139,161,86.34%
14,AYUTLA DE LOS LIBRES,717,B,2,18,144,8,267,4,5,3,1,,7,18,,0,22,499,710,70.28%
14,AYUTLA DE LOS LIBRES,718,B,2,10,53,3,67,8,9,3,10,,0,4,,4,35,208,439,47.38%
14,AYUTLA DE LOS LIBRES,718,C1,1,8,67,6,74,6,1,2,0,,25,14,,0,23,227,439,51.71%
14,AYUTLA DE LOS LIBRES,719,B,7,24,94,3,218,11,1,2,0,,10,10,,0,18,398,631,63.07%
14,AYUTLA DE LOS LIBRES,719,C1,4,29,126,6,184,14,7,0,1,,7,10,,0,19,407,630,64.60%
14,AYUTLA DE LOS LIBRES,720,B,2,15,140,5,97,1,3,1,1,,2,15,,0,13,295,407,72.48%
14,AYUTLA DE LOS LIBRES,720,C1,1,19,148,0,87,2,1,1,1,,7,11,,0,16,294,407,72.24%
14,AYUTLA DE LOS LIBRES,721,B,1,5,115,0,122,2,2,3,0,,0,3,,,9,262,373,70.24%
14,AYUTLA DE LOS LIBRES,722,B,0,15,46,5,90,0,0,2,0,,1,5,,0,6,170,247,68.83%
14,AYUTLA DE LOS LIBRES,723,B,5,8,51,7,29,1,0,0,0,,5,1,,0,2,109,174,62.64%
14,AYUTLA DE LOS LIBRES,724,B,1,6,72,2,97,1,1,0,0,,9,7,,0,10,206,275,74.91%
14,AYUTLA DE LOS LIBRES,2723,B,2,15,64,11,137,7,3,0,2,,21,2,,0,10,274,349,78.51%
14,COPALA,844,B,3,86,161,3,24,97,5,8,1,,0,1,,0,21,410,594,69.02%
14,COPALA,844,C1,1,67,198,5,20,73,3,9,0,,7,4,,0,27,414,593,69.81%
14,COPALA,844,C2,3,85,165,4,18,88,3,6,1,,0,0,,0,38,411,593,69.31%
14,COPALA,845,B,2,123,133,2,18,49,0,16,1,,1,0,,0,0,345,484,71.28%
14,COPALA,845,C1,0,88,175,3,9,48,1,8,0,,2,97,,0,,431,483,89.23%
14,COPALA,846,B,0,120,153,2,23,47,1,16,1,,0,3,,0,25,391,521,75.05%
14,COPALA,846,C1,1,111,144,1,20,50,2,10,1,,0,7,,0,19,366,521,70.25%
14,COPALA,847,B,3,126,222,0,0,67,0,7,3,,1,0,,0,29,458,620,73.87%
14,COPALA,847,C1,4,111,197,12,0,66,1,6,0,,0,33,,0,24,454,619,73.34%
14,COPALA,848,B,4,94,200,2,58,32,0,3,0,,0,8,,0,33,434,565,76.81%
14,COPALA,849,B,3,75,159,7,24,30,1,8,2,,0,11,,0,28,348,479,72.65%
14,COPALA,850,B,0,0,132,1,3,144,4,3,0,,1,248,,0,17,553,713,77.56%
14,COPALA,851,B,2,46,71,1,8,20,7,0,1,,0,3,,0,9,168,215,78.14%
14,COPALA,852,B,2,88,75,3,23,38,1,5,0,,4,3,,0,21,263,340,77.35%
14,COPALA,853,B,1,100,115,29,35,50,13,8,2,,5,0,,0,24,382,503,75.94%
14,COPALA,854,B,1,58,72,11,21,62,1,1,0,,2,8,,0,4,241,315,76.51%
14,COPALA,855,B,0,23,31,3,3,16,0,0,2,,1,1,,0,6,86,107,80.37%
14,COPALA,856,B,2,73,125,31,52,94,4,5,3,,5,9,,5,28,436,579,75.30%
14,COPALA,856,C1,4,89,116,25,66,62,8,3,3,,16,11,,,,403,578,69.72%
14,COPALA,857,B,0,71,194,0,49,15,0,5,2,,2,4,,0,5,347,422,82.23%
14,CUAUTEPEC,1037,B,1,0,218,2,0,7,0,9,25,,3,172,,0,22,459,572,80.24%
14,CUAUTEPEC,1037,C1,0,0,183,0,0,2,3,5,30,,3,212,,0,16,454,572,79.37%
14,CUAUTEPEC,1038,B,0,10,195,1,146,4,1,9,25,,1,3,,0,15,410,541,75.79%
14,CUAUTEPEC,1038,C1,1,0,220,0,138,1,2,3,26,,0,0,,0,14,405,541,74.86%
14,CUAUTEPEC,1038,C2,0,7,202,3,166,0,0,4,18,,0,1,,0,12,413,541,76.34%
14,CUAUTEPEC,1039,B,0,11,197,1,185,1,11,2,18,,0,10,,0,13,449,573,78.36%
14,CUAUTEPEC,1039,C1,0,10,199,0,170,2,11,2,5,,0,10,,0,15,424,572,74.13%
14,CUAUTEPEC,1040,B,0,0,131,2,138,0,2,2,3,,0,0,,0,3,281,386,72.80%
14,CUAUTEPEC,1040,C1,0,5,113,0,124,1,2,0,6,,0,5,,0,6,262,385,68.05%
14,CUAUTEPEC,1041,B,0,8,104,2,163,0,1,0,45,,3,5,,0,14,345,435,79.31%
14,CUAUTEPEC,1042,B,1,1,338,0,175,0,2,2,14,,0,3,,0,8,544,701,77.60%
14,CUAUTEPEC,1043,B,1,13,88,22,42,1,0,1,32,,1,2,,0,7,210,286,73.43%
14,CUAUTEPEC,1044,B,2,15,176,2,138,0,2,1,59,,0,1,,0,14,410,537,76.35%
14,CUAUTEPEC,1045,B,0,22,254,1,165,1,12,5,19,,1,7,,0,11,498,711,70.04%
14,CUAUTEPEC,1045,C1,0,13,237,0,196,0,11,5,17,,3,8,,0,12,502,710,70.70%
14,CUAUTEPEC,1046,B,0,6,159,4,123,0,0,0,74,,2,0,,0,15,383,513,74.66%
14,CUAUTEPEC,1047,B,0,8,154,1,83,1,1,0,6,,97,0,,0,17,368,475,77.47%
14,CUAUTEPEC,1048,B,0,12,215,0,223,1,1,0,9,,0,4,,0,6,471,639,73.71%
14,CUAUTEPEC,1048,E1,0,18,77,1,81,5,1,0,4,,0,2,,4,0,193,265,72.83%
14,CUAUTEPEC,1049,B,1,17,243,2,193,1,3,1,35,,4,2,,0,6,508,706,71.95%
14,FLORENCIO VILLARREAL,1339,B,1,74,269,1,57,1,30,8,6,,0,13,,0,20,480,680,70.59%
