ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PPG,IHG,CG,PSM,PSG,CAND_IND3,CAND_IND6,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,MORENA_ES,PAN_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,847,C,1,0,C01,2,64,160,18,22,8,2,121,4,3,1,2,0,0,0,0,0,3,0,0,3,0,0,413,0,42,455,668,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,848,B,1,0,B,3,87,128,15,5,16,0,63,1,0,1,0,0,4,0,0,1,0,0,0,8,0,0,332,0,77,409,599,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,849,B,1,0,B,5,50,137,6,9,3,4,94,5,1,0,0,0,6,0,0,1,2,2,2,3,0,0,330,0,23,353,520,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,850,B,1,0,B,2,52,85,33,6,38,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,222,0,20,242,388,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,850,C,1,0,C01,0,50,70,19,6,38,3,44,0,4,5,0,1,1,0,0,1,1,3,5,0,0,0,251,0,30,281,388,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,851,B,1,0,B,1,30,39,5,14,8,1,42,3,0,11,2,0,0,0,0,1,0,0,2,3,0,0,162,0,15,177,241,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,852,B,1,0,B,7,13,31,47,43,8,13,65,6,1,6,5,0,8,0,0,0,1,0,0,1,0,0,255,0,33,288,397,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,853,B,1,0,B,3,41,87,1,12,4,3,153,5,4,49,0,9,17,0,0,0,0,0,0,1,0,0,389,0,23,412,549,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,854,B,1,0,B,3,16,75,18,8,7,1,56,3,1,6,1,0,2,0,0,0,3,0,0,1,0,0,201,0,13,214,315,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,855,B,1,0,B,0,8,32,2,6,2,3,27,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,7,92,109,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,856,B,1,0,B,22,39,21,2,12,20,6,137,8,1,12,39,0,20,0,0,0,0,0,0,0,0,0,339,0,0,339,624,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,856,C,1,0,C01,15,70,36,15,13,18,5,151,5,3,14,34,1,33,0,0,0,0,0,0,3,0,0,416,0,0,416,624,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,18,COPALA,857,B,1,0,B,3,75,73,10,5,2,3,143,10,2,2,1,0,0,0,0,1,1,0,1,6,0,0,338,0,22,360,471,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1037,B,1,0,B,1,41,128,140,6,0,4,129,4,0,0,0,2,1,0,0,2,0,0,0,10,0,0,468,0,36,504,624,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1037,C,1,0,C01,0,44,105,153,10,3,117,3,2,1,0,0,1,1,0,0,0,0,0,0,8,0,0,448,0,23,471,624,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1038,B,1,0,B,1,62,84,110,5,3,2,135,6,2,3,2,1,1,0,0,0,0,0,0,6,0,0,423,0,32,455,578,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1038,C,1,0,C01,1,81,79,99,6,2,2,119,8,3,1,5,0,1,0,0,0,0,0,0,9,0,0,416,0,22,438,578,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1038,C,2,0,C02,0,65,92,134,6,1,2,83,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,393,0,47,440,578,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1039,B,1,0,B,3,118,127,45,44,1,1,71,2,1,1,1,1,0,0,0,1,1,1,1,11,0,0,431,0,26,457,617,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1039,C,1,0,C01,1,113,119,44,41,3,1,87,2,3,0,1,0,0,0,0,1,1,0,0,12,0,0,429,0,33,462,616,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1040,B,1,0,B,1,34,115,79,1,1,2,18,1,1,1,0,0,0,0,0,1,1,0,3,6,0,0,265,0,20,285,408,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1040,C,1,0,C01,1,31,125,80,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,272,0,15,287,407,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1041,B,1,0,B,1,35,112,111,16,0,0,43,3,0,0,2,1,0,0,0,1,3,0,0,8,0,0,336,0,28,364,454,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1042,B,1,0,B,0,30,122,48,11,0,5,48,2,0,0,0,1,2,0,0,3,1,1,0,7,0,0,281,0,23,304,381,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1042,C,1,0,C01,0,45,105,91,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,361,381,Grupo de recuento,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1043,B,1,0,B,0,101,53,17,19,0,3,14,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,211,0,5,216,284,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1044,B,1,0,B,0,83,134,52,17,0,0,83,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,385,0,0,385,543,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1045,B,1,0,B,0,180,109,99,5,1,4,89,6,3,0,3,0,0,0,0,0,1,0,0,9,0,0,509,0,26,535,748,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1045,C,1,0,C01,1,145,106,78,4,4,5,98,4,1,0,1,1,0,0,0,0,1,0,0,3,0,0,452,0,38,490,747,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1046,B,1,0,B,1,68,152,98,10,1,0,53,6,0,0,1,0,0,0,0,0,0,0,0,6,0,0,396,0,35,431,577,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1047,B,1,0,B,1,21,99,108,5,1,3,74,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,316,0,0,316,473,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1048,B,1,0,B,145,142,6,0,70,0,0,57,0,0,1,0,0,1,0,0,0,0,3,0,34,0,0,459,0,34,493,667,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1048,E,1,0,E01,1,90,35,19,18,19,0,0,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,213,0,7,220,273,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1049,B,1,0,B,1,73,66,61,10,0,0,29,2,2,0,2,0,0,0,0,0,0,0,0,6,0,0,252,0,13,265,377,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,25,CUAUTEPEC,1049,C,1,0,C01,0,66,49,48,5,1,0,44,3,1,2,1,0,0,0,0,0,0,0,1,4,0,0,225,0,21,246,377,Grupo de recuento,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1339,B,1,0,B,0,18,104,101,15,5,16,202,3,1,4,1,1,0,0,0,0,0,0,1,7,0,0,479,0,31,510,739,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1339,C,1,0,C01,3,15,112,86,24,2,19,159,4,1,1,3,7,0,0,0,1,0,0,3,4,0,0,444,0,26,470,739,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1339,C,2,0,C02,4,15,108,92,26,5,18,162,3,2,6,3,2,0,0,0,0,0,0,0,1,0,0,447,0,43,490,738,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1339,C,3,0,C03,1,9,108,93,15,6,20,181,3,1,1,9,0,2,0,0,0,0,0,0,0,0,0,449,0,40,489,738,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1340,B,1,0,B,2,8,83,48,26,2,18,162,0,2,12,10,0,0,0,0,0,2,0,0,0,0,0,375,0,14,389,533,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1340,S,1,0,SMR01,6,35,49,23,15,3,9,222,3,3,4,5,1,3,0,0,1,1,0,0,2,0,0,385,0,26,411,0,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1341,B,1,0,B,6,12,114,41,27,2,19,112,2,4,1,3,1,0,0,0,0,2,0,0,2,0,0,348,0,23,371,579,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1341,C,1,0,C01,3,9,101,58,28,1,17,98,6,3,2,0,2,0,0,0,0,2,0,3,2,0,0,335,0,39,374,579,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1341,C,2,0,C02,7,10,99,52,21,3,20,96,2,4,4,4,1,0,0,0,1,0,0,1,0,0,0,325,0,20,345,578,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1342,B,1,0,B,4,6,100,66,27,2,35,124,1,1,4,9,2,1,0,0,1,2,0,1,5,0,0,391,0,39,430,611,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1342,C,1,0,C01,0,15,107,88,20,0,43,123,3,2,5,10,1,0,0,0,1,1,0,0,2,0,0,421,0,30,451,610,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1342,C,2,0,C02,2,8,105,77,31,2,26,124,3,1,2,4,3,1,0,0,0,2,0,0,0,0,0,391,0,33,424,610,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1342,C,3,0,C03,0,5,88,82,24,3,20,130,2,3,6,7,1,2,0,0,0,2,0,0,0,0,0,375,0,0,375,610,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1344,B,1,0,B,4,15,140,99,19,3,21,141,3,2,25,3,1,0,0,0,0,0,0,0,4,0,0,480,0,39,519,749,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1344,C,1,0,C01,1,19,156,74,15,6,28,115,4,5,27,0,2,0,0,0,2,1,0,0,1,0,0,456,0,43,499,749,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1345,B,1,0,B,1,14,72,77,10,2,22,60,1,15,0,1,0,0,0,0,0,0,0,0,1,0,0,276,0,23,299,450,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1346,B,1,0,B,1,2,56,58,26,1,71,41,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,269,0,22,291,434,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1347,B,1,0,B,4,3,63,53,6,1,4,108,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,249,0,24,273,396,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1347,C,1,0,C01,1,4,65,71,5,0,5,105,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,263,0,15,278,396,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1348,B,1,0,B,0,10,60,36,4,3,18,59,1,2,1,5,1,0,0,0,0,0,0,1,0,0,0,201,0,10,211,329,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1349,B,1,0,B,5,8,80,58,24,6,33,94,5,5,10,0,1,0,0,0,0,0,0,0,2,0,0,331,0,18,349,477,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1350,B,1,0,B,0,20,33,66,21,1,5,42,1,2,4,0,0,0,0,0,0,0,0,1,9,0,0,205,0,17,222,302,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1351,B,1,0,B,0,4,29,34,3,0,34,28,0,1,15,0,0,1,0,0,0,1,0,0,1,0,0,151,0,5,156,188,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1352,B,1,0,B,3,10,20,45,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,119,0,0,119,607,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1353,B,1,0,B,3,11,30,102,10,3,32,50,2,0,0,8,0,0,0,0,0,1,0,2,5,0,0,259,0,2,261,682,Grupo de recuento,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1354,B,1,0,B,2,5,49,34,3,0,6,67,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,169,0,12,181,243,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1355,B,1,0,B,0,9,261,31,14,1,7,69,1,2,7,1,0,3,0,0,0,2,0,0,0,0,0,408,0,41,449,665,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1356,B,1,0,B,1,15,135,187,10,2,7,65,1,0,33,2,3,1,0,0,1,0,0,0,1,0,0,464,0,0,464,737,Acta casilla,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,31,FLORENCIO VILLARREAL,1357,B,1,0,B,0,10,128,96,9,1,22,50,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,322,0,23,345,544,Grupo de recuento,,,
12,GUERRERO,14,AYUTLA DE LOS LIBRES,12,AYUTLA DE LOS LIBRES,2723,B,1,0,B,4,6,44,75,12,3,17,59,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,226,0,29,255,357,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,725,B,1,0,B,2,102,53,9,2,2,0,189,2,3,1,0,0,1,0,0,0,0,0,0,8,0,0,374,0,17,391,482,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,725,C,1,0,C01,1,126,25,10,8,6,1,169,2,5,1,0,0,4,0,0,0,0,0,1,3,0,0,362,0,14,376,481,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,726,B,1,0,B,0,94,109,0,10,0,2,250,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,472,0,24,496,637,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,726,C,1,0,C01,1,118,69,6,5,22,4,217,6,0,0,0,0,3,0,0,0,0,0,0,2,0,0,453,0,45,498,637,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,727,B,1,0,B,0,143,48,7,7,11,7,237,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,467,0,0,467,628,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,727,C,1,0,C01,0,139,42,11,1,13,7,238,4,2,0,0,0,0,0,0,0,0,0,0,5,0,0,462,0,26,488,628,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,728,B,1,0,B,0,108,55,18,3,22,2,240,11,1,3,0,5,1,0,0,0,0,0,0,0,0,0,469,0,2,471,655,Grupo de recuento,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,728,C,1,0,C01,0,135,47,16,5,21,1,207,20,1,0,0,8,2,0,0,0,0,0,0,5,0,0,468,0,20,488,655,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,729,B,1,0,B,0,85,74,39,0,29,1,172,4,5,0,0,4,0,0,0,0,0,0,0,3,0,0,416,0,22,438,542,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,730,B,1,0,B,1,97,16,8,3,19,2,211,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,362,0,15,377,541,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,730,C,1,0,C01,0,115,25,11,5,22,1,189,4,4,0,1,1,0,0,0,1,0,0,1,7,0,0,387,0,13,400,541,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,731,B,1,0,B,5,47,17,17,3,8,2,191,2,0,4,2,0,2,0,0,0,0,0,0,2,0,0,302,0,25,327,425,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,732,B,1,0,B,22,86,46,73,41,39,3,42,3,2,7,7,2,2,0,0,1,0,0,4,4,0,0,384,0,21,405,530,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,732,C,1,0,C01,21,84,60,88,31,39,0,40,0,0,3,8,3,6,0,0,0,0,0,1,4,0,0,388,0,18,406,529,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,733,B,1,0,B,0,35,25,23,2,7,1,110,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,20,228,355,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,734,B,1,0,B,2,80,18,8,2,15,0,119,6,1,1,0,0,0,0,0,0,0,0,0,3,0,0,255,0,13,268,340,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,735,B,1,0,B,2,29,42,21,9,105,1,30,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,244,0,13,257,405,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,736,B,1,0,B,2,66,14,9,4,4,1,84,6,5,0,0,5,0,0,0,0,0,0,0,0,0,0,200,0,13,213,261,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,737,B,1,0,B,2,80,14,7,5,11,6,208,2,4,0,0,1,0,0,0,0,0,0,0,9,0,0,349,0,19,368,476,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,738,B,1,0,B,2,52,30,7,0,24,1,132,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,17,268,360,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,739,B,1,0,B,20,7,9,41,5,29,3,8,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,4,131,158,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,740,B,1,0,B,27,33,21,56,3,6,3,26,9,1,0,0,0,6,0,0,1,0,0,0,3,0,0,195,0,0,195,246,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,741,B,1,0,B,15,69,57,4,6,71,1,149,1,3,0,0,0,1,0,0,1,0,0,2,6,0,0,386,0,26,412,683,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,741,C,1,0,C01,9,76,51,0,7,108,0,134,3,3,5,0,0,1,0,0,1,1,1,0,2,0,0,402,0,22,424,682,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,742,B,1,0,B,3,55,5,15,2,11,0,237,3,2,1,1,0,2,0,0,0,1,0,0,3,0,0,341,0,13,354,472,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,743,B,1,0,B,49,11,11,120,26,13,4,63,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,301,0,21,322,498,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,743,C,1,0,C01,42,23,12,109,33,6,5,54,1,2,0,0,0,0,0,0,0,0,0,0,7,0,0,294,0,20,314,497,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,744,B,1,0,B,51,17,8,131,20,7,6,48,21,2,0,0,3,0,0,0,1,0,0,0,14,0,0,329,0,34,363,528,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,744,C,1,0,C01,69,19,6,124,12,10,3,48,15,2,0,1,0,1,0,0,3,1,1,3,9,0,0,327,0,30,357,528,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,745,B,1,0,B,53,21,15,36,17,9,20,73,25,3,0,0,0,0,0,0,3,0,0,0,0,0,0,275,0,27,302,607,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,746,B,1,0,B,27,29,14,92,14,9,19,65,19,3,0,0,0,0,0,0,0,1,0,0,1,0,0,293,0,12,305,417,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,746,C,1,0,C01,29,22,21,95,11,4,28,62,17,4,0,0,0,1,0,0,0,0,0,0,4,0,0,298,0,24,322,416,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,747,B,1,0,B,4,48,36,33,16,26,1,53,4,4,6,1,3,7,0,0,1,1,0,0,5,0,0,249,1,35,285,434,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,748,B,1,0,B,53,13,11,126,9,32,33,27,11,41,0,2,0,0,0,0,2,1,2,0,3,0,0,366,0,20,386,503,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,749,B,1,0,B,6,6,0,8,4,2,2,54,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,8,98,123,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,750,B,1,0,B,7,19,7,45,2,1,7,31,0,6,0,0,9,0,0,0,1,0,0,0,0,0,0,135,0,4,139,189,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,751,B,1,0,B,5,49,30,3,3,31,1,110,2,3,0,0,3,0,0,0,0,2,0,1,1,0,0,244,0,5,249,317,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,752,B,1,0,B,2,63,26,42,33,16,0,117,0,23,5,0,0,0,0,0,0,0,0,1,2,0,0,330,0,24,354,538,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,752,C,1,0,C01,1,63,37,41,47,23,1,107,3,28,3,6,0,1,0,0,0,0,0,0,0,0,0,361,0,21,382,538,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,752,C,2,0,C02,3,63,25,48,31,12,1,107,4,29,4,4,0,1,0,0,0,0,0,0,1,0,0,333,0,21,354,537,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,753,B,1,0,B,4,53,37,43,26,15,1,121,3,24,0,10,1,1,0,0,1,0,0,0,2,0,0,342,0,16,358,526,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,753,C,1,0,C01,2,77,27,57,25,12,1,104,2,23,1,4,0,0,0,0,3,0,0,1,6,0,0,345,0,19,364,526,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,754,B,1,0,B,4,74,28,26,36,15,1,104,3,31,2,13,4,1,0,0,0,0,0,0,1,0,0,343,0,13,356,518,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,754,C,1,0,C01,4,79,15,46,27,19,2,98,0,42,1,14,1,0,0,0,0,0,0,0,2,0,0,350,0,17,367,517,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,755,B,1,0,B,13,58,43,48,40,24,2,127,3,15,0,6,3,3,0,0,0,0,0,0,1,0,0,386,0,39,425,627,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,755,C,1,0,C01,10,50,36,64,61,25,3,108,5,19,1,9,0,2,0,0,0,0,0,0,2,0,0,395,0,30,425,626,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,756,B,1,0,B,8,72,32,51,46,33,1,109,4,15,1,2,0,0,0,0,0,0,0,0,0,0,0,374,0,27,401,611,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,756,C,1,0,C01,7,85,30,48,34,31,2,113,2,12,7,2,0,3,0,0,0,0,0,0,2,0,0,378,0,30,408,611,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,81,JUCHITAN,758,B,1,0,B,10,10,1,31,11,7,13,23,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,110,0,10,120,167,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,759,B,1,0,B,1,71,13,57,14,34,0,34,5,8,0,0,0,0,0,0,0,0,0,0,3,0,0,240,0,10,250,329,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,760,B,1,0,B,1,8,14,1,1,1,0,61,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,90,111,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,13,AZOYU,761,B,1,0,B,2,34,3,4,0,3,2,66,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,122,0,6,128,161,Acta casilla,,,
12,GUERRERO,15,SAN LUIS ACATLAN,80,MARQUELIA,762,B,1,0,B,57,17,7,108,64,2,1,9,2,0,2,10,0,0,0,0,0,0,0,0,9,0,0,288,0,13,301,402,Acta casilla,,,
