ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PPG,IH,CG,PSM,PSG,CAND_IND1,CAND_IND2,CAND_IND4,CAND_IND5,CAND_IND7,CAND_IND8,CAND_IND9,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,MORENA_ES,PAN_PRD,PRD_MC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,913,C,1,0,C01,3,78,2,10,3,17,1,183,18,4,0,1,1,0,,,,,,,,0,0,0,0,3,6,,,330,0,10,340,526,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,914,B,1,0,B,10,110,11,3,8,73,2,136,31,8,8,0,0,1,,,,,,,,1,0,1,0,3,11,,,417,0,21,438,666,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,915,B,1,0,B,4,64,47,3,4,9,2,74,17,2,4,0,0,0,,,,,,,,0,1,0,0,2,5,,,238,0,15,253,410,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,915,C,1,0,C01,2,76,65,1,3,11,2,62,14,2,4,0,2,0,,,,,,,,0,0,0,0,7,4,,,255,0,10,265,409,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,916,B,1,0,B,1,130,31,2,3,5,1,72,30,1,2,0,0,0,,,,,,,,0,0,0,0,8,0,,,286,0,18,304,456,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,917,B,1,0,B,6,147,14,4,0,14,1,85,33,1,0,0,0,0,,,,,,,,0,0,1,0,5,6,,,317,0,20,337,555,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,917,C,1,0,C01,3,141,25,1,1,8,1,63,25,0,3,2,0,0,,,,,,,,0,0,0,0,9,6,,,288,0,19,307,555,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,917,C,2,0,C02,2,142,18,0,0,10,1,93,34,3,1,4,0,0,,,,,,,,0,0,0,0,2,6,,,316,0,19,335,554,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,918,B,1,0,B,4,72,10,8,2,40,1,89,14,4,2,0,0,0,,,,,,,,0,0,1,1,4,4,,,256,0,6,262,437,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,918,C,1,0,C01,5,67,18,16,7,28,0,73,7,7,1,1,0,0,,,,,,,,0,0,0,0,4,4,,,238,0,16,254,437,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,919,B,1,0,B,11,144,15,13,15,103,5,59,17,4,6,1,0,0,,,,,,,,8,0,0,2,7,1,,,411,0,46,457,720,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,920,B,1,0,B,2,69,7,0,3,24,2,37,7,1,5,1,1,0,,,,,,,,3,1,0,0,4,0,,,167,0,11,178,259,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,921,B,1,0,B,3,79,5,1,1,16,2,121,40,8,6,2,0,0,,,,,,,,0,0,0,0,2,4,,,290,0,5,295,429,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,922,B,1,0,B,14,192,22,6,4,20,3,132,11,4,3,1,0,0,,,,,,,,1,0,0,4,8,3,,,428,0,23,451,696,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,923,B,1,0,B,4,92,8,6,0,27,1,70,14,2,3,0,0,0,,,,,,,,1,0,0,1,3,2,,,234,0,19,253,378,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,923,C,1,0,C01,4,102,6,4,2,30,0,57,19,3,3,0,0,0,,,,,,,,0,0,0,0,1,4,,,235,0,17,252,378,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,924,B,1,0,B,1,20,5,1,5,1,1,45,1,2,0,0,13,0,,,,,,,,0,0,0,0,0,2,,,97,0,12,109,155,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,925,B,1,0,B,16,86,25,3,3,26,4,131,13,2,8,6,1,1,,,,,,,,0,0,0,0,1,8,,,334,0,23,357,561,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,925,C,1,0,C01,6,71,22,1,5,28,5,149,15,3,3,9,1,0,,,,,,,,0,1,0,3,1,5,,,328,0,22,350,561,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,925,E,1,0,E01,3,46,17,4,1,27,2,73,18,5,2,3,1,0,,,,,,,,0,0,0,0,0,7,,,209,0,8,217,375,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,926,B,1,0,B,17,136,50,28,3,74,1,38,8,1,3,0,0,0,,,,,,,,6,0,1,0,4,1,,,371,0,22,393,523,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,926,C,1,0,C01,14,126,56,35,4,75,0,35,3,4,1,1,0,0,,,,,,,,6,0,0,3,3,2,,,368,0,26,394,523,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,926,E,1,0,E01,11,68,31,3,2,44,2,84,12,0,2,4,2,0,,,,,,,,1,2,1,0,1,2,,,272,0,11,283,475,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,927,B,1,0,B,12,42,3,12,0,34,0,17,2,0,1,0,0,0,,,,,,,,0,0,0,0,1,0,,,124,0,8,132,191,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,928,B,1,0,B,16,107,6,9,2,46,1,83,7,4,2,1,0,1,,,,,,,,2,0,0,1,4,2,,,294,0,9,303,430,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,928,C,1,0,C01,17,97,9,17,1,29,1,84,7,6,11,0,0,2,,,,,,,,2,0,2,1,3,1,,,290,0,13,303,429,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,929,B,1,0,B,3,88,2,1,1,12,0,96,72,3,99,0,1,0,,,,,,,,1,0,0,0,2,9,,,390,0,9,399,520,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,929,C,1,0,C01,1,100,8,2,1,17,0,92,76,2,80,2,0,0,,,,,,,,1,0,0,0,3,3,,,388,0,9,397,520,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,930,B,1,0,B,4,61,55,3,0,22,3,26,16,1,0,0,0,0,,,,,,,,3,0,1,0,1,1,,,197,0,9,206,336,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,931,B,1,0,B,12,86,71,1,4,12,3,86,8,2,2,12,0,0,,,,,,,,0,0,0,0,0,1,,,300,0,17,317,568,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,931,C,1,0,C01,4,88,78,4,5,67,7,57,13,3,0,21,0,1,,,,,,,,1,3,0,2,2,2,,,358,0,14,372,567,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,931,C,2,0,C02,7,76,73,1,1,65,4,74,11,1,4,6,1,0,,,,,,,,4,1,0,3,0,4,,,336,0,16,352,567,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,931,C,3,0,C03,9,76,69,3,1,60,0,60,12,3,1,6,0,0,,,,,,,,1,0,0,4,2,4,,,311,0,12,323,567,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,932,B,1,0,B,10,97,73,1,5,64,1,67,8,1,0,5,1,0,,,,,,,,1,0,0,2,4,4,,,344,0,13,357,563,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,932,C,1,0,C01,6,69,67,6,2,62,6,66,7,3,3,13,0,0,,,,,,,,0,0,0,0,2,3,,,315,0,14,329,563,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,932,C,2,0,C02,6,85,76,4,3,70,4,56,10,1,0,4,0,0,,,,,,,,0,0,0,2,0,1,,,322,0,7,329,562,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,933,B,1,0,B,23,74,23,1,7,182,4,58,16,6,1,6,0,0,,,,,,,,9,2,2,1,7,5,,,427,0,14,441,634,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,933,C,1,0,C01,25,83,23,2,7,166,2,56,5,7,3,5,0,0,,,,,,,,10,0,0,4,0,2,,,400,1,24,425,634,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,934,B,1,0,B,13,117,31,5,3,129,1,105,33,3,24,6,0,0,,,,,,,,1,0,1,2,0,2,,,476,0,14,490,712,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,935,B,1,0,B,20,114,12,23,0,77,3,118,18,12,0,0,0,0,,,,,,,,0,1,0,2,4,8,,,412,0,15,427,690,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,936,B,1,0,B,11,229,24,2,7,62,0,118,16,0,2,14,0,0,,,,,,,,2,1,0,0,8,4,,,500,0,26,526,671,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,936,C,1,0,C01,22,169,35,4,7,65,2,8,9,0,0,9,2,0,,,,,,,,4,0,0,1,6,5,,,348,0,20,368,670,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,936,E,1,0,E01,8,144,18,6,4,58,1,90,20,1,0,1,3,0,,,,,,,,3,0,0,2,3,3,,,365,0,21,386,606,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,937,B,1,0,B,6,103,30,1,8,49,5,96,15,2,1,1,0,0,,,,,,,,2,2,0,2,1,5,,,329,0,9,338,498,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,937,C,1,0,C01,8,91,26,4,2,57,4,119,9,1,1,1,1,0,,,,,,,,1,0,0,1,2,3,,,331,0,22,353,497,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,939,B,1,0,B,9,106,7,1,7,8,4,103,12,3,0,5,0,0,,,,,,,,0,1,0,1,2,2,,,271,0,16,287,566,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,939,C,1,0,C01,7,124,13,3,4,9,2,116,15,1,0,9,0,0,,,,,,,,0,1,0,1,1,2,,,308,0,14,322,565,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,940,B,1,0,B,15,131,15,8,5,43,1,130,49,5,3,1,1,0,,,,,,,,0,1,2,0,3,9,,,422,0,9,431,613,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,941,B,1,0,B,21,126,31,5,7,55,2,121,32,3,5,2,0,1,,,,,,,,3,0,0,1,7,4,,,426,0,26,452,701,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,942,B,1,0,B,8,66,14,5,3,12,0,68,10,3,0,6,0,0,,,,,,,,1,0,0,1,0,1,,,198,0,15,213,412,Grupo de recuento,,,
12,GUERRERO,8,ACAPULCO DE JUAREZ,21,COYUCA DE BENITEZ,942,C,1,0,C01,8,59,17,3,1,20,2,73,9,0,0,11,4,1,,,,,,,,0,2,0,1,2,2,,,215,0,12,227,412,Grupo de recuento,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,943,B,1,0,B,0,67,236,1,7,0,5,75,2,0,0,0,0,0,,,,,,,,0,0,0,0,2,0,0,0,395,20,0,415,662,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,943,C,1,0,C01,2,51,247,2,5,0,2,70,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,0,380,22,0,402,662,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,944,B,1,0,B,2,23,114,0,9,0,0,37,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,185,5,0,190,339,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,945,B,1,0,B,3,56,105,0,8,0,0,81,1,0,0,0,0,0,,,,,,,,0,0,0,0,1,2,0,0,257,19,0,276,584,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,945,C,1,0,C01,4,55,199,2,10,0,0,67,3,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,340,8,1,349,584,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,945,C,2,0,C02,7,61,166,0,3,0,2,93,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,333,11,0,344,584,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,945,S,1,0,SMR01,2,38,84,1,2,0,2,36,2,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,167,10,0,177,0,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,946,B,1,0,B,1,59,196,0,7,0,0,0,104,3,0,0,0,0,,,,,,,,0,0,0,0,1,2,0,0,373,20,0,393,700,Grupo de recuento,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,946,C,1,0,C01,2,65,237,0,6,0,0,96,0,1,0,0,1,0,,,,,,,,0,0,0,0,0,3,0,0,411,18,1,430,700,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,946,C,2,0,C02,5,63,184,3,7,0,1,111,3,2,0,0,0,0,,,,,,,,0,0,0,0,1,1,0,0,381,32,0,413,700,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,947,B,1,0,B,0,14,45,0,1,0,0,14,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,74,1,0,75,124,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,949,B,1,0,B,1,58,67,0,1,0,0,16,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,0,144,9,0,153,255,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,950,B,1,0,B,0,33,56,0,0,0,0,24,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,113,5,0,118,220,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,951,B,1,0,B,1,47,113,0,3,0,0,49,1,1,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,216,5,0,221,467,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,951,C,1,0,C01,4,29,93,0,2,0,1,65,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,2,0,0,196,0,0,196,394,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,952,B,1,0,B,1,17,56,0,8,0,0,21,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,103,4,0,107,189,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,953,B,1,0,B,0,36,220,0,6,0,3,42,2,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,310,20,0,330,608,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,954,B,1,0,B,3,17,136,1,1,0,1,55,3,2,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,219,9,0,228,414,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,954,C,1,0,C01,3,36,127,0,1,0,0,62,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,230,4,0,234,414,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,955,B,1,0,B,1,43,191,3,13,0,0,34,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,286,15,0,301,557,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,956,B,1,0,B,1,23,100,0,6,0,2,39,2,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,174,19,0,193,458,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,957,B,1,0,B,1,14,226,3,2,0,10,79,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,335,11,0,346,610,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,957,C,1,0,C01,2,9,215,0,0,0,6,80,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,312,13,0,325,610,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,958,B,1,0,B,0,44,122,1,1,0,0,68,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,237,12,0,249,411,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,959,B,1,0,B,0,29,130,1,4,0,1,113,2,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,280,19,0,299,581,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,960,B,1,0,B,3,9,169,0,4,0,0,122,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,307,12,0,319,508,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,961,B,1,0,B,1,25,192,1,1,0,0,71,0,0,0,0,0,0,,,,,,,,0,0,0,0,3,0,0,0,294,12,0,306,489,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,962,B,1,0,B,2,44,91,0,2,0,0,52,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,2,0,0,194,15,0,209,389,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,963,B,1,0,B,2,24,181,0,2,0,0,94,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,304,18,0,322,572,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,964,B,1,0,B,3,31,211,0,1,0,4,65,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,2,0,0,318,27,0,345,572,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,965,B,1,0,B,5,43,197,0,0,0,0,83,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,328,26,0,354,620,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,966,B,1,0,B,3,22,113,1,22,0,0,34,2,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,197,6,0,203,286,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,967,B,1,0,B,2,10,274,0,10,0,1,49,2,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,348,28,0,376,703,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,968,B,1,0,B,7,4,267,1,1,0,0,77,2,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,359,3,0,362,578,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,969,B,1,0,B,1,26,120,1,3,0,1,48,2,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,203,13,0,216,381,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,970,B,1,0,B,3,22,81,2,2,0,2,188,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,300,15,0,315,528,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,970,C,1,0,C01,3,28,211,0,0,0,0,40,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,284,14,0,298,528,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,971,B,1,0,B,2,27,129,0,3,0,0,66,2,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,229,25,0,254,487,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,971,C,1,0,C01,2,23,141,2,2,0,1,55,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,226,11,0,237,487,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,972,B,1,0,B,1,14,54,0,0,0,0,13,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,0,83,3,0,86,213,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,973,B,1,0,B,2,58,140,1,2,0,1,34,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,238,17,0,255,435,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,974,B,1,0,B,0,8,137,0,2,0,3,25,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,175,17,0,192,305,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,975,B,1,0,B,0,60,109,1,5,0,1,118,2,0,0,0,0,0,,,,,,,,0,0,0,0,0,3,0,0,299,16,0,315,568,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,976,B,1,0,B,17,36,219,0,2,0,0,34,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,308,15,0,323,542,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,977,B,1,0,B,1,22,100,1,3,0,0,0,49,3,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,180,15,0,195,366,Grupo de recuento,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,978,B,1,0,B,2,16,55,0,0,0,0,15,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,88,0,0,88,149,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,979,B,1,0,B,0,33,300,1,2,0,1,24,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,0,362,25,0,387,625,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,980,B,1,0,B,5,46,103,0,1,0,0,29,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,185,4,0,189,315,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,981,B,1,0,B,2,9,179,1,1,0,0,16,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,209,13,0,222,451,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,982,B,1,0,B,1,14,101,0,3,0,0,20,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,139,8,0,147,277,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,983,B,1,0,B,5,55,169,2,4,0,4,103,2,0,0,0,0,0,,,,,,,,0,0,0,0,2,1,0,0,347,25,0,372,652,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,983,C,1,0,C01,4,48,172,3,2,0,1,100,1,2,0,0,1,0,,,,,,,,0,0,0,0,1,0,0,0,335,29,0,364,652,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,985,B,1,0,B,2,6,59,0,1,0,0,6,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,74,5,1,80,113,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,986,B,1,0,B,3,35,56,3,10,0,0,19,1,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,128,4,0,132,195,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,987,B,1,0,B,1,17,70,0,2,0,0,5,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,95,5,0,100,178,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,988,B,1,0,B,0,43,149,1,2,0,0,47,4,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,247,26,0,273,500,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,988,C,1,0,C01,0,40,176,5,3,0,0,34,0,0,0,0,0,0,,,,,,,,0,0,0,0,2,2,0,0,262,19,0,281,500,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,989,B,1,0,B,1,56,148,2,4,0,1,63,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,275,19,0,294,565,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,990,B,1,0,B,0,109,157,0,4,0,0,13,0,0,0,0,0,0,,,,,,,,0,0,0,0,2,0,0,0,285,13,0,298,433,Acta casilla,,,
12,GUERRERO,17,COYUCA DE CATALAN,22,COYUCA DE CATALAN,991,B,1,0,B,1,7,380,1,2,0,0,11,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,403,14,0,417,672,Acta casilla,,,
